"","dsample","diff_CV_AOI_RMSE_rand","diff_CV_AOI_MAE_rand","diff_CV_AOI_R2_rand","diff_CV_AOA_RMSE_rand","diff_CV_AOA_MAE_rand","diff_CV_AOA_R2_rand","diff_calAOA_RMSE_rand","RMSE_caoa_rand","n_predictors_rand","xy_as_predictor_rand","improvement_rmse_rand","improvement_aoa_rand","in_AOA_rand","in_AOA_wo_rand","diff_CV_AOI_RMSE_spat","diff_CV_AOI_MAE_spat","diff_CV_AOI_R2_spat","diff_CV_AOA_RMSE_spat","diff_CV_AOA_MAE_spat","diff_CV_AOA_R2_spat","diff_calAOA_RMSE_spat","RMSE_caoa_spat","n_predictors_spat","xy_as_predictor_spat","improvement_rmse_spat","improvement_aoa_spat","in_AOA_spat","in_AOA_wo_spat","diff_CV_AOI_RMSE_kndm","diff_CV_AOI_MAE_kndm","diff_CV_AOI_R2_kndm","diff_CV_AOA_RMSE_kndm","diff_CV_AOA_MAE_kndm","diff_CV_AOA_R2_kndm","diff_calAOA_RMSE_kndm","RMSE_caoa_kndm","n_predictors_kndm","xy_as_predictor_kndm","improvement_rmse_kndm","improvement_aoa_kndm","in_AOA_kndm","in_AOA_wo_kndm","diff_CV_AOI_RMSE_nndm","diff_CV_AOI_MAE_nndm","diff_CV_AOI_R2_nndm","diff_CV_AOA_RMSE_nndm","diff_CV_AOA_MAE_nndm","diff_CV_AOA_R2_nndm","diff_calAOA_RMSE_nndm","RMSE_caoa_nndm","n_predictors_nndm","xy_as_predictor_nndm","improvement_rmse_nndm","improvement_aoa_nndm","in_AOA_nndm","in_AOA_wo_nndm"
"126","sregular",0.00206108202194269,0.00139867750810149,-0.0547480304333763,0.00530434580728241,0.0040852909443046,-0.0496579072297724,-0.0184719136397622,0.0708147782260513,8,"yes",3.35220520664142,-2.47714929129686,96.3192324465765,98.7658089838639,0.00655737292337044,0.0101299727054627,-0.0822948438755126,0.006494617107663,0.0103277136640594,-0.0702078667245339,-0.0131764941349927,0.0988064939978936,4,"no",-17.6747176437821,-1.7292706418002,97.8935891844745,99.6162232882686,-0.000696667132919201,0.000582662833156652,-0.0224082400275911,9.22601148712759e-05,0.00135602549316738,-0.0191294946303188,-0.0239641496219852,0.070357529102635,7,"yes",2.69617839285131,0.59391897881394,98.9795028347144,98.3951155691234,-0.0102978133296029,-0.00614170848861879,0.00289242671473744,-0.00843973406367757,-0.0044763679875605,0.00798601317399816,-0.0323461719796304,0.0697761792011709,7,"yes",-9.99289373651177,-0.230476021629294,98.1683384212822,98.3951155691234
"127","wregular",-0.00436925896744339,-0.0033162310375992,-0.00954507158012752,0.00178934037158079,0.00113177903434152,-0.0112932728882525,-0.0103940678983432,0.0751360658868534,10,"yes",2.14373159841226,-0.752936907515771,95.4252071522023,96.1491495856956,0.0010088632625402,0.00586698707117961,-0.0383105305285136,0.00316043899026364,0.00749720929774128,-0.0367498885673736,-0.0306495020437915,0.0793085747769392,5,"yes",-15.0439892760696,0.0573394495412929,98.9315307457479,98.8748364587876,-0.00594763625260503,-0.00304212617613238,-0.00539520567191332,-0.000955469715544902,0.000861919334026504,-0.00263407411266037,-0.0134261187408943,0.0744457970962676,7,"yes",0.677288610250035,1.54541680121787,95.9965111208024,94.5355429568251,-0.0126394452447489,-0.0100127794297628,0.0255786979989017,-0.0064261835120196,-0.00533626472775098,0.0231130571223928,-0.0186733895105366,0.0734965605127341,6,"yes",-3.87530074797335,-0.313223478142439,95.7697339729612,96.0706498037505
"128","random",-0.0163872963510206,-0.0108962142087034,0.0327072173550639,-0.0143397293085842,-0.00951561180049348,0.0345522793099198,-0.027749299889875,0.0745254998357959,4,"yes",3.14103042229992,0.503054257994963,97.5839511556912,97.0955080680331,0.0165493190210289,0.0157928970245516,-0.133339244571397,0.0186601702751325,0.0169653806280869,-0.137773621325685,-0.0235790685453294,0.0789586686449377,5,"yes",1.33056988446646,9839.38072394243,99.3938072394243,1,-0.0113715739773431,-0.00683666592615056,0.00902603976174188,-0.0108626794238503,-0.00616035414159288,0.0131613907832218,-0.0237356656714907,0.071156678393106,9,"yes",11.9105888335171,-0.716497125165859,97.8979502834714,98.6044483209769,-0.00354795746730113,-0.00629053640853723,-0.0252830653520616,-0.00295688372189409,-0.00582123351580199,-0.0252576082190228,-0.0200881605485895,0.0770902284501586,7,"yes",6.2463471385621,2.44974874371859,99.5813344962931,97.2001744439599
"129","wclust",-0.0587156936219889,-0.0321654987737885,0.194741668093061,-0.0149557559900179,-0.0080302410689685,0.0450584909212356,-0.0125001454919452,0.0654431477428573,9,"yes",15.4935622167131,-3.11257132975964,73.305713039686,75.6607064980375,-0.0498381670814125,-0.0265206760565517,0.240283618234413,-0.0236447805255122,-0.0117080286314114,0.14853631209903,-0.0355207449099462,0.0982887876066081,4,"no",-36.3805066077396,3.0144956613332,89.5682511993022,86.9472307021369,-0.0694015811985437,-0.0407161301500251,0.272741172227475,-0.0284327904913159,-0.0183372927151324,0.126363171575361,-0.0382318399096067,0.0669423766445349,6,"yes",5.51784352146757,1.34281200631912,78.3340601831662,77.2961186218927,-0.0362690837738584,-0.0274988518889853,0.1406352838212,-0.0200301957576264,-0.0161744919988741,0.0814378194554384,-0.0380401454785553,0.0696555875686785,4,"no",13.6844629861583,4.13019079685746,80.9245529873528,77.7147841255996
"130","sclust",-0.0776543679655881,-0.0531751454575504,0.212478175723461,-0.0434565442556492,-0.0298034616630341,0.140539018682817,-0.0514637453461822,0.0522164869164995,7,"no",2.0328890355052,12.0628216972416,74.0601831661579,66.0880941997383,-0.0777815049982522,-0.0505309734806768,0.28218630714012,-0.0767741515868481,-0.0488295095440217,0.293158285793807,-0.0845605985589413,0.0949551398467148,3,"no",-23.2905354082922,4.81933342682186,97.7932839075447,93.2969908416921,-0.0633117507983913,-0.0421765446410819,0.188626216488971,-0.0560710921792078,-0.0366718242237334,0.173852981475803,-0.0660912843402603,0.0741475278971503,4,"no",-4.24140035463301,9.36095856215677,95.5298735281291,87.352812908853,-0.0793186196057308,-0.0533801794958167,0.279843792906834,-0.0735328391420159,-0.0489978193962892,0.272365862159818,-0.0888596230789901,0.0687921207918067,7,"no",-15.8399687376343,2.02275020640309,97.0039249890973,95.0806803314435
"131","sregular",-0.000953745761447661,0.000209006569490092,-0.00344414891459144,0.00129741762725868,0.00162174992589188,-0.00240703122111963,-0.0180927543401671,0.0807500650937984,3,"yes",-19.0765550635779,1.68357726497261,98.7745311818578,97.1391190580026,0.0115144806769198,0.0121549116351964,-0.0510135287658249,0.0123382619700753,0.0129463022761156,-0.0467731915489823,-0.0155387587147257,0.0826989542800492,4,"yes",-12.60611201908,-0.271894049028649,99.175752289577,99.4461404273877,-0.000312338757574304,-0.00130419291470221,-0.00888719312079422,0.00157580575644846,0.000398265816119958,-0.00290701111777913,-0.0140570923643163,0.0858988139891097,3,"yes",-25.0435260351517,-1.37389597644749,96.4238988225033,97.767117313563,-0.000336200081414814,-0.00414867488544125,-0.00966045863403531,0.00197885159369587,-0.00226554616381212,-0.00750217558914323,-0.0170950356102738,0.0816834464508381,4,"yes",-17.9634386615186,-0.88932366934944,97.2045355429568,98.0767553423463
"132","wregular",0.00672263392706994,0.00438719893074685,-0.0441021290999841,0.00948685178674034,0.00630341189628227,-0.0440808398514939,-0.010118653837034,0.0783413275215422,7,"yes",-4.85839920300076,0.168678977272733,98.4125599651112,98.2468382032272,0.0128179480896583,0.0119299561564211,-0.0700284465541762,0.0147780491178154,0.0134587049222948,-0.0686258984082827,-0.000505138773066502,0.101720017965819,4,"yes",-17.0605709180324,-1.00630031501575,98.674225904928,99.6772786742259,-0.00497776466975648,-0.00278738638733703,0.0117959273493469,-0.0040819886480237,-0.0018299424645309,0.0199975419831251,-0.0226552825406596,0.0868207745706259,3,"yes",-19.7166577275557,-1.08258583359109,97.6275621456607,98.6960313999128,0.00944145669689561,0.00612888033467535,-0.0534482999847422,0.0124645090761942,0.00831720731641809,-0.0512787193324379,-0.00591851887707685,0.0801567378001505,6,"yes",-0.406872879578887,-1.33692199082245,97.518534670737,98.839947666812
"133","random",-0.00365267293368905,-0.00428106760798781,-0.00712839441911506,0.00231265810891496,0.000512121573215091,-0.00339938177422228,0.00102945251084158,0.0917025495484135,7,"no",2.72864550027597,-0.778445905001647,92.8303532490187,93.5586567815089,0.02487003386515,0.024465200697662,-0.136536317303545,0.0276544311202531,0.0266355044683193,-0.134895750126564,-0.00278829290266928,0.095612239065406,6,"no",-4.30432209710953,-1.58001588842792,97.2525076319233,98.8137810728304,-0.00373407036408946,-0.00275840356500076,-0.00473603683979829,0.00651320907315751,0.00471511187043991,-0.00733692785989037,-0.0139433007578186,0.0739017059186801,6,"no",-2.64045647326086,-5.5796166605234,89.3720017444396,94.6532926297427,0.000348211664848913,0.00241590266258344,-0.0274987647278981,0.00430979481321601,0.00590610330513952,-0.0224278382844846,-0.0114155418962389,0.0811631852326996,8,"yes",1.69995871742007,2.11553729043105,95.3597906672481,93.3842128216311
"134","wclust",-0.0429654821713773,-0.032144154060231,0.152674814080443,-0.00777292238088494,-0.0074664193029975,0.0701923931991962,-0.0184403207317914,0.0607657095962501,6,"yes",3.02127125494772,-1.63681651049698,72.3331879633668,73.5368512865242,-0.0078688150337807,0.00223797052859516,0.0628978080185996,-0.00400994246492578,0.00553131348167994,0.0902687089004995,-0.0477533642056596,0.0941142683806104,3,"no",-21.4078064628166,-2.54820313207204,93.8988225032708,96.3541212385521,-0.00734548282674344,-0.00166648285041521,0.0619730666910023,-0.0019076311616564,0.00305880439361193,0.0746149385873945,-0.0296283988151213,0.0926075875986699,4,"no",-7.17206172598323,9.00572104951665,96.3890100305277,88.4256432621021,-0.0194796419592107,-0.0127237832883733,0.0766328233185815,-0.00743067567605439,-0.00412219937537593,0.0661241806949781,-0.0146392766299753,0.0803674553001898,6,"no",8.93442859568529,3.64708773654461,91.9624945486263,88.7265590928914
"135","sclust",-0.0614271499915073,-0.0489430943462819,0.178371049144051,-0.0364218624525504,-0.0302634040847143,0.121818295777462,-0.0255592876909696,0.0666808362001036,7,"yes",6.25585368945608,-1.06931449303037,67.7845617095508,68.5172263410379,-0.048230154540091,-0.0410020923657835,0.242128616782443,-0.0290065863761115,-0.0246258416029107,0.187395046641953,-0.0502837946557939,0.0869007939639957,4,"no",-24.8679368018058,-8.94870139544124,79.9607501090275,87.8194505015264,-0.0281955073867387,-0.0220869218425403,0.110941578081259,-0.0234106995591663,-0.0167590436037581,0.108669512443249,-0.0343783032311704,0.0925899242908634,2,"no",-2.78587068555326,4.02762964091625,89.3240296554732,85.865678150894,-0.0570898248062013,-0.0323356558897863,0.241223092412114,-0.0535029311346138,-0.0298282289605469,0.250815394637691,-0.0598231121718736,0.0993840682182604,3,"no",-27.1531240675814,7.93915603532875,95.9354557348452,88.8791975577846
"136","sregular",-0.00379234934798003,-0.00551481334297661,-0.00921714006250418,-0.00237941147085248,-0.00416957984993102,-0.00348304797980548,-0.0249870765351932,0.0643853038921886,8,"no",-0.335046620608146,0.178316690442227,98.0026166593982,97.8281726995203,0.00241314538074577,0.000426061054565829,-0.0383496481066214,0.00380877335645327,0.00156683332397808,-0.0361837344513084,-0.0268886454612698,0.0733650064439308,5,"no",-5.31597403211247,-0.696330034159589,98.8879197557785,99.5813344962931,-0.00216064514887022,-0.00551447226380335,-0.0177774584642193,-0.000732768746356,-0.00415544698607644,-0.0121949948327649,-0.0241946792058703,0.0670660595565459,9,"no",-0.474950794577803,-0.199911150599732,97.9720889664195,98.1683384212822,-0.00278245379435663,-0.00355450911342955,-0.023446423621169,-0.000738407370784414,-0.00155324072735785,-0.0223919103640084,-0.021565620296457,0.0757825017201257,4,"no",-5.0451623719989,-0.777353403729501,96.3017880505887,97.0562581770606
"137","wregular",0.0025734473447916,-0.00219468554489669,-0.00663184615463486,0.00617372493840795,0.00052193140446373,-0.0147988887877318,-0.0142783400692876,0.0681023947189874,6,"no",-7.00457300068337,-0.328482138783695,95.2769297863062,95.5909289140863,0.015927139521123,0.0148956210125957,-0.0474991799692794,0.0182887191338213,0.0168689991915428,-0.0487207093063226,0.00126440745224309,0.0933635806775423,6,"no",-10.0610071901231,-1.71822835521922,96.2887047535979,97.9720889664195,0.000230445720213177,0.000227184676388964,0.0055130954202155,0.00295275307320066,0.00209744718436647,0.00582630910229198,-0.0127077797467561,0.0740579733688215,6,"no",-8.53350351214943,1.40691658346193,97.4443959877889,96.0924552987353,0.000580641887775998,-0.00279594803308501,-0.000961534499018146,0.00550737910258484,0.000935576536192452,-0.0139438282268473,-0.00732693726974104,0.0759897704968733,6,"no",-6.95306585834141,-1.20377151226657,94.134321849106,95.2812908853031
"138","random",-0.0063376172510286,-0.00585139148770081,0.0211693422475311,0.00182396755549752,0.000518037237564273,0.00894129826673096,-0.0089123051449546,0.0699239813845655,10,"no",13.295394679275,-2.08975676601576,87.2481465329263,89.1103358046228,0.0146311761046642,0.0159479225745594,-0.0761545312286265,0.0150776982785985,0.0174042193655647,-0.0524750492526859,-0.0210985414852104,0.0967793929961388,4,"no",-23.9101134329699,-5.06161971830986,94.0689053641518,99.0841692106411,-0.00183301146819034,-0.00528315773400673,-0.00291504919773222,0.00208846253504417,-0.00171125860098316,-0.00148785635473303,-0.0168124280412466,0.069365003459447,7,"no",4.23770304825741,-1.10645349970755,88.4823375490624,89.4723070213694,-0.0270046447358558,-0.0152058546287162,0.121437631889176,0.00542006735694002,0.00227278709593828,0.0225208130711773,-0.00914512471830428,0.0814799183013572,4,"no",-32.3112827277446,-6.47362684232974,86.0662887047536,92.0235499345835
"139","wclust",-0.0495418322138945,-0.0361815408752243,0.0679057501551099,-0.0177497784341716,-0.0150290191424903,0.00549385847808981,-0.0145446879468295,0.0827545409683547,4,"yes",-8.70108371748643,-14.6902566158781,74.2302660270388,87.0126471870911,-0.0231725302777628,-0.017555285899984,-0.0833007797256846,-0.0230848214868275,-0.0172226258122915,-0.0771805633647655,-0.0452912677919125,0.0881985949158461,2,"no",-10.4000151020011,0.69404535608506,99.337112952464,98.6524204099433,-0.033669057728896,-0.0233103440657486,-0.00476596379211536,-0.0238055079272905,-0.0153230286923717,-0.0196655122634832,-0.0286199079208266,0.0873712023086273,3,"yes",-3.22486242122081,-7.29200728733592,86.5503706934147,93.3580462276494,-0.0311482415128134,-0.0236396991986501,-0.0199814099460819,-0.0213244216454862,-0.0162117445277665,-0.0275581123084383,-0.0262250071615982,0.0838182312867057,5,"yes",2.71003651616833,-4.45945320812323,90.0697775839512,94.2738770170083
"140","sclust",-0.0449310230757355,-0.0331483985486981,0.132761638331567,-0.0154370242592699,-0.0124437825302074,0.088343198154342,-0.0159270709878117,0.063439907317537,6,"no",8.21875536353962,16.4863059452238,76.0488443087658,65.2856519843,-0.00907756953729436,0.00799853752029177,0.12929296738821,-0.00548123387348259,0.0114565514836969,0.155492604910044,-0.0249016704937835,0.107645223671863,2,"no",-17.2876992218517,0.534833325648961,95.0937636284344,94.5878761447885,-0.00677252800481305,0.00458085341829825,0.0693750278355652,0.00778056046813257,0.0152655175763939,0.0507997415084313,-0.0202156137216718,0.0931568774422454,3,"no",-9.1501712927252,-0.646653450391759,91.7967727867423,92.394243349324,-0.010213670751395,-0.00856879692137925,0.0463777201075364,0.011957088864686,0.00564826573140695,-0.00186751854963751,-0.0127711499429038,0.0833364926197635,7,"yes",-2.27836655870898,-6.16412922391385,88.1639773222852,93.9555167902311
"141","sregular",-0.0024652408722089,0.00205376523240475,0.0169553792895332,-0.00246875851273698,0.00210452253326437,0.0183200342996532,-0.0150861616389234,0.0815208401852963,4,"no",-2.04927247540306,0.479415904292744,99.6293065852595,99.1539467945922,0.0197212453915036,0.0190685193537245,-0.0509662600461216,0.0198245579619477,0.0191550713851168,-0.0509759590445195,-0.0195239711860263,0.0708860348277551,6,"yes",0.523188601736216,0.104867604649123,99.9127780200611,99.8081116441343,-0.000550280775853715,0.00272358904293428,0.00263476306930777,-0.000319650431808691,0.00296861131388731,0.00356624124408278,-0.0194009467493537,0.0721041787893483,6,"no",-2.7047679078369,0.387238723872374,99.4897514173572,99.1059747056258,-0.00111495567060126,0.00315231498579453,0.0197320176467958,-0.000547718774137396,0.00375166635152871,0.0198921440528502,-0.0192114504134098,0.0698040090483004,7,"no",0.552742298516508,-0.338863706376802,98.761447884867,99.0972525076319
"142","wregular",-0.0265506251406131,-0.0170461113383387,0.0644176996865519,-0.00554964541559641,-0.00401953843067182,0.0244854383959741,-0.0261536442875534,0.0598371822895982,6,"yes",1.82099857444886,1.19519960813128,90.0959441779328,89.0318360226777,-0.0273781109485712,-0.0147044971696986,0.0894982900505005,-0.02357755635804,-0.0116517744829256,0.0960742812413039,-0.0330774787022991,0.086270789602265,3,"no",-15.0806338221821,0.350089766606816,97.5054513737462,97.1652856519843,-0.0236097026929761,-0.014025457011959,0.0610195098553175,-0.00112488356528981,-0.000630361482532177,0.0122886589523332,-0.0240833021419456,0.0631501047517253,6,"yes",-4.31248597948548,-2.5257384778216,88.3602267771478,90.6498037505451,-0.0348057974419926,-0.0211699933058266,0.116937834175583,-0.0178769462042722,-0.0109909546964063,0.0779965014016536,-0.0319479484946045,0.0721710309299703,4,"no",-18.7243115400842,-0.336078765502241,91.8229393807239,92.1325774095072
"143","random",0.00755020830011671,0.000174181228537545,-0.0176377124009723,0.0123917520931563,0.00338953289379719,-0.0176325138404142,0.000400679831983039,0.0819028025072185,9,"yes",1.6934900691739,2.71116225546605,97.3135630178805,94.7448757086786,0.0164735257812464,0.0162718433587822,-0.0182578184096418,0.0200966174606122,0.0184465149296833,-0.0207221030391431,-0.0134147683434376,0.0785215189942783,7,"yes",-7.48572540544429,0.345407846957748,98.8225032708242,98.4823375490624,0.00194246664603615,-0.00121924416135562,0.0120401016896151,0.0087102757356447,0.00296842972651408,0.00722895785302613,-0.00888345363497857,0.0777115375945501,6,"yes",-4.49955318592803,0.706762117550496,96.3192324465765,95.6432621020497,0.00307651324230691,-0.000873276503254652,0.0074904725128927,0.0108156784959621,0.00386252555441223,0.0004801732059041,-0.00780609282510158,0.0776292603628055,7,"yes",-4.45066699783372,1.27210103329506,96.1709550806803,94.9629306585259
"144","wclust",-0.0258826246267923,-0.0191221196327129,0.0648482932965733,-0.0111272459507877,-0.00833782359564841,0.0538065424105766,-0.0177672265187307,0.0738071219544299,6,"no",-2.4456291060596,-1.66805237996258,82.5250763192325,83.9249890972525,-0.000349917674807035,0.00128956254286929,-0.0265645497578875,0.000463676339870267,0.00277089540117943,-0.00145514283286086,-0.0118066639274468,0.108392572965839,4,"no",-12.9124285788557,0.180293879022809,96.9297863061491,96.7553423462712,-0.0126071363106629,-0.00988276436327917,0.0306889369549282,0.00833038608863511,0.00454079459942172,-0.0111152453919765,-0.016770352767446,0.0680815984890382,6,"yes",3.0319337019711,2.27459128437859,81.5743567378979,79.7601395551679,-0.00896124785567283,-0.00873593400825859,0.00825379530000292,-0.00188504411351711,-0.00341425721456445,-0.00514260805127853,-0.0198752037089113,0.081874713447883,5,"no",0.109766140200231,3.43165606323502,93.5891844744876,90.4840819886611
"145","sclust",-0.0707649372173576,-0.0569598655498195,0.20717911195218,-0.0375592232316325,-0.0313563986322018,0.155733211938237,-0.0393695887983297,0.0615935229703585,4,"yes",-3.63346748379394,12.3776422187544,69.092891408635,61.4827736589621,-0.0309647691953744,-0.0242202419451812,0.0631920914256616,-0.027851570967958,-0.0221052270638278,0.0617942005418775,-0.050968445079657,0.0716143777261087,5,"yes",13.7412874097066,3.82008061561011,98.8486698648059,95.2115133013519,-0.0550077280012487,-0.0430849236525326,0.19087019741515,-0.0439835778890266,-0.0362018734124199,0.158805194634676,-0.0542518262994886,0.0795650127923974,3,"no",-1.94534442616795,-0.268364794177846,95.621456607065,95.8787614478849,-0.0687046468718396,-0.0505105831135189,0.230880573285298,-0.0565475419270983,-0.0423554724861834,0.189559545631989,-0.0630544913393237,0.0681124028581148,6,"yes",2.31244151852856,-0.0825195984046264,95.0501526384649,95.1286524204099
"146","sregular",0.00720828986523117,0.00201553548927852,-0.0655943037519382,0.00841477949330706,0.00335971575796692,-0.0540348910035859,-0.00477023701103454,0.0879110745930694,3,"yes",-3.99682504322071,-2.43185462319615,95.534234627126,97.9153946794592,0.0321618126017182,0.0183319434393718,-0.181925278116209,0.0333306325200486,0.0192070511285986,-0.180395125988288,-0.0270521577067269,0.0645662839274203,8,"no",-0.404200526426793,-0.227830354013339,99.3109463584823,99.5377235063236,0.00884867263314254,0.00519706890379015,-0.0569688504766315,0.010569788687345,0.00657513249528585,-0.0534342018160545,-0.00667420308716503,0.084441504712205,4,"no",-7.76403152661996,1.28928283642224,98.674225904928,97.4182293938072,0.00827330952299403,0.00263665261919044,-0.0495237543986502,0.0111168414774752,0.00460602280573434,-0.0479740945089558,-0.0133842764999849,0.0679846235742487,7,"yes",8.02256857588609,0.0221837703536204,98.3166157871784,98.2948102921936
"147","wregular",-0.00261789699216326,-0.00453796435166499,0.0214606340382343,7.31506174012908e-05,-0.00222275941795713,0.0268940628607759,-0.0113391713578311,0.0707861563372915,8,"yes",-3.93046150833195,-1.40491045379056,95.7959005669429,97.1609245529874,0.036652459655287,0.0282920848301365,-0.0995416220256324,0.0376495048840725,0.028943781179903,-0.09945372554667,0.0138127645166195,0.10917201565731,5,"yes",-13.4806185686983,-0.0262835114771351,99.5290013083297,99.5551679023114,0.00516440385508316,0.003495072020288,0.000815609244431914,0.0107051770215024,0.00764411307865723,0.000772614348364398,0.000212674416807668,0.0816787118049446,4,"yes",-3.60612040813903,-2.00385529206079,95.3336240732665,97.2830353249019,-0.000369166913027977,-0.000637862160116215,0.0133803519436029,0.00638845068204606,0.00377828408635564,0.0102682813601743,-0.00675599017259081,0.0758899009319241,4,"yes",-6.33506229948734,-0.109394229454389,95.5734845180986,95.6781508940253
"148","random",-0.00944409068142661,-0.00632754057917798,0.00304188514270387,-0.00922799150155107,-0.00601413172069282,0.00614076812256403,-0.0235529323341734,0.0743964875785195,6,"yes",5.09318636730003,1.58134548378451,99.17139119058,97.6275621456607,0.000520428617131793,0.00196956543428146,-0.0140462571112148,0.000578042086113645,0.00203007127421319,-0.0131107363646147,-0.0187710448993505,0.0973622039764841,4,"no",-8.49058757521738,-0.0960279353993857,99.8168338421282,99.9127780200611,-0.00796717693086468,-0.00516147625407791,-0.00303070255434645,-0.00787542862859814,-0.00493456010193562,0.000517219202457175,-0.0231752590792004,0.0811912957456603,4,"no",-4.42608736961602,0.163312146892656,98.9664195377235,98.8050588748365,-0.0127689082891159,-0.0109918674024236,0.0206863916109381,-0.0127685425487328,-0.0109028867965069,0.0244259725581597,-0.0303364573122863,0.0778225266683418,3,"no",-2.86971044488871,0.451227604512277,99.0274749236808,98.5826428259922
"149","wclust",-0.0148069779625778,-0.00835781462829187,0.0160148274447767,0.00165337796727913,0.00376434331620978,0.0163819416013736,-0.00988153419943874,0.0733882504281318,7,"no",7.95839666805437,-2.21624582897555,85.6258177060619,87.5665067597034,-0.0111061754536357,-0.001177136159195,-0.0135987543566602,-0.0104081118261709,0.000475685623057651,0.0233688029486866,-0.0320464002197227,0.114226845396938,2,"no",-31.706062735488,2.12915961646926,94.7623201046664,92.7867422590493,-0.0137839295054944,-0.00508357683531914,0.0119168354989609,0.00520232409458903,0.00740950376505492,-0.000139628724760033,-0.00827705019451766,0.077256934843295,8,"no",2.61029047543096,-1.66325236562287,87.9241168774531,89.4112516354121,-0.0118634849973681,-0.00671256634889643,-0.0359544344138715,0.0119263671205995,0.00878773071432665,-0.0607976072245984,-0.00287904283879724,0.089563472322395,7,"yes",-3.85905427219812,-2.24080267558528,89.2324465765373,91.2778020061055
"150","sclust",-0.11978080627588,-0.0775573813892624,0.402956993402218,-0.0259160672297898,-0.0180779489893982,0.134228130672117,-0.0289895693225554,0.060534339170499,6,"no",-8.35522629137994,11.8181818181818,63.8334060183166,57.0867858700393,-0.0885025198013893,-0.0500622218023322,0.341961462439074,-0.0134006060275283,-0.00175484453801333,0.100839469085169,-0.0318398106918047,0.0910726656848012,6,"yes",-13.7993562558238,-1.11601211670298,81.1469690361971,82.062799825556,-0.0713264613778184,-0.0450435147730321,0.220359392232567,-8.8152979843617e-05,-0.000347467363711815,0.0205476423169468,-0.0261650536005752,0.0824955239104555,4,"no",9.24084590253192,-1.37001747758922,76.2930658525949,77.352812908853,-0.0809585513709585,-0.0592991911814612,0.296775993572507,-0.0135808270295788,-0.0142539756825966,0.122910660080237,-0.0305410994710428,0.0782015404370612,4,"yes",-2.59281979624903,-2.58842351865608,74.3480156999564,76.3235935455735
"151","sregular",0.00756329135427197,0.00629337619225565,-0.0500989081756399,0.0111434463197195,0.00875718160038241,-0.0507069911406681,-0.0103733951486668,0.0700928226701385,9,"yes",6.62514102966701,-0.658450860880015,97.3789795028347,98.0244221543829,0.0333526050356558,0.0279845971798889,-0.199186058606842,0.0357567998824274,0.029782265530709,-0.196848169422283,0.0159321822243464,0.109977510961953,3,"yes",-3.91949579836901,-1.28819520773797,97.9153946794592,99.1931966855648,0.00793645172075952,0.00787156192361232,-0.0477591767455333,0.0130591825497006,0.0115539083859584,-0.0490901073990919,-0.0107616959944248,0.0694696914053246,10,"yes",2.09652439816822,-2.79450841452611,95.7217618839948,98.4736153510685,0.011209400257335,0.00875345719377478,-0.0641937260456191,0.0144286611251303,0.0110465124985457,-0.0645249807774287,-0.0085093069345205,0.0707303990855066,6,"yes",4.52427550247794,0.0447307210592167,97.5403401657218,97.4967291757523
"152","wregular",-0.025612286170508,-0.0115404385065002,0.0879828090750213,-0.0254364871735958,-0.0107166093311531,0.107668435342212,-0.0435268031465882,0.0767936886058399,3,"no",-16.299142029557,-2.10891617725573,95.952900130833,98.020061055386,-0.0123211523093877,0.00533798161158588,0.0307737785399771,-0.012400305097879,0.00567273429922395,0.0407709955640022,-0.0368907204723605,0.084357423119397,3,"no",-11.4492014935786,0.941585969922792,98.6480593109464,97.7278674225905,-0.0238621088473488,-0.00890315735894893,0.0824200798976081,-0.0239265070507563,-0.00815427621252772,0.10176679867529,-0.0402005955125381,0.0792299161115866,3,"no",-16.8533905978427,-2.19444075009976,96.2145660706498,98.3733100741387,-0.0255312467121547,-0.0124784423599351,0.0859733740198547,-0.025449430855742,-0.0117911569829874,0.103940885180286,-0.042816705377134,0.0754975507286388,3,"no",-8.11270683932178,-1.30079120289662,96.2930658525949,97.5621456607065
"153","random",-0.016733523882864,-0.0069212947341481,0.074314846498677,-0.0125593997301705,-0.00393096185444038,0.0712070724011871,-0.0255721217978414,0.079273367026979,4,"no",-22.1421222145385,-1.13333634352282,95.4906236371566,96.5852594853903,0.00906936626317537,0.015907160006981,-0.0330329999284389,0.00899428578840414,0.01587907169065,-0.0315628455345712,-0.0115209043211662,0.0981370144908253,4,"no",-11.4215285047981,-0.0960908495304619,99.751417357174,99.8473615351068,-0.00927380964124147,-0.00209531559601936,0.0270897137862994,-0.00852035621504291,-0.00128240090236353,0.032645401234295,-0.0162683500146105,0.0742862989544707,7,"yes",3.00959259286793,-0.7811798509473,96.3802878325338,97.1391190580026,-0.0100930644718618,-0.00758445971821095,0.0325768476841866,-0.00951622522812826,-0.00700896902690527,0.0355689630698631,-0.0203180496260632,0.0771936612368732,6,"yes",-7.30819539319879,3.13226644781835,98.6480593109464,95.6519843000436
