dsample,RMSE_rand,MAE_rand,R2_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_nndm,MAE_nndm,R2_nndm,time_kndm_mod,time_nndm_mod,time_kndm_alg,time_nndm_alg
wclust,0.0811825708281237,0.061262025811076155,0.8812007563144247,0.10883147075215112,0.079316742970581125,0.8598661939479859,0.1635550809640861,0.13420213371682913,0.3184562409424398,0.13328300687997582,0.09943302107588697,0.6120843216691612,0.11372964357261271,0.08278872396542379,0.743348731677993,0.14800000000013824,0.51299999999992,0.2719999999999345,0.08500000000003638
sclust,0.06285702439364983,0.046455236029966415,0.8878129181600599,0.13942557115932305,0.10339771335066819,0.6642250518064591,0.10329415617104977,0.08098824607760644,0.6840164065492877,0.10175711977618113,0.07923733146861817,0.679469827285682,0.09835548300626067,0.07325960359243365,0.7110134643185371,0.14400000000000546,0.4960000000000946,0.2699999999999818,0.16799999999989268
sregular,0.09661328745608189,0.07361352606513459,0.8426313077052952,0.0940220597905987,0.06853937389079114,0.8642656887872373,0.11665326224422942,0.09099472465589392,0.7728333843047221,0.09852237567544976,0.07779913750910186,0.8338249421225021,0.09466896765565302,0.07363224501127645,0.8474404310651479,0.14799999999991087,0.5050000000001091,0.005999999999858119,0.04299999999989268
wregular,0.09693696222228526,0.07101473771023159,0.8445406767072161,0.08746357314823971,0.06792046784335706,0.9073462733453914,0.13699265891514323,0.1034081550853875,0.6729660576690093,0.10300295865360531,0.0768204322625997,0.813345300088356,0.10294125773535871,0.07743276893913265,0.8185693534741655,0.1490000000001146,0.51299999999992,0.0060000000000854925,0.04800000000000182
random,0.1036593301895769,0.07931267964599653,0.8082696495087224,0.09161406311199981,0.07223002546019097,0.9077484678481028,0.13450422376043547,0.1043789962199082,0.6233615510738131,0.11097592618397084,0.08313511861288918,0.7787932187769158,0.10463932193022855,0.08177830628590659,0.8041867136211147,0.1449999999999818,0.51299999999992,0.0060000000000854925,0.04299999999989268
wclust,0.07980377498487434,0.0529764301432545,0.7917102566866452,0.12988935619442632,0.09386903650722672,0.752616482316931,0.10547848192113464,0.07850515874020757,0.6164713952460291,0.09727586245412928,0.06781554050292819,0.681659116123618,0.09017797629501156,0.059863427267707894,0.7347585382312237,0.14899999999988722,0.5059999999998581,0.27099999999995816,0.07099999999991269
sclust,0.06589271113624368,0.04776443809924026,0.9101094573367494,0.1103198472825092,0.0824259954263491,0.796909463055445,0.19323723434913428,0.14510485237872847,0.16705195482774313,0.1199883578356812,0.08592445670494189,0.6823498306488618,0.10326916462388733,0.07371253704720489,0.7765808477513345,0.16399999999998727,0.5059999999998581,0.26900000000000546,0.11599999999998545
sregular,0.09839692210342615,0.07290125275986555,0.8457192180880929,0.0821434682498806,0.06207736585749201,0.8984998161671136,0.11281294484105216,0.0908476455087372,0.7999869890431399,0.10268123095755398,0.07821835875486213,0.8297894594422022,0.09671490375492796,0.07359637056395497,0.8494058152942657,0.15200000000004366,0.5509999999999309,0.004999999999881766,0.04300000000012005
wregular,0.09568026131208923,0.07368259575425135,0.8785086887018371,0.0818301083421775,0.06443634155053095,0.9112995475974353,0.15774924085091227,0.11449408679680431,0.5659867785626662,0.10225971586901142,0.07703900650362833,0.8453362257173065,0.09544255030173819,0.07345222802848561,0.8758723495956818,0.14599999999995816,0.5090000000000146,0.0060000000000854925,0.0420000000001437
random,0.09148449567698352,0.06991887971717088,0.8567392410517399,0.09483411311824969,0.07116595931556856,0.8705815526827836,0.1590024573799257,0.12293524534266907,0.4881861934845447,0.09357193508004784,0.07086292393300837,0.85135748961794,0.09178093794725763,0.06832749396253222,0.8558614479735351,0.14599999999995816,0.5660000000000309,0.005000000000109139,0.04600000000004911
wclust,0.09340654805128296,0.07152709518913801,0.8674356979456609,0.10395088326796956,0.08031082021197243,0.8369441899968062,0.14589661302382725,0.1061682533348041,0.6733267023962232,0.10078335493546799,0.0708150803796885,0.8456209042473186,0.09945643992902944,0.07473562080491955,0.8525541023109305,0.14599999999995816,0.5,0.27899999999999636,0.06900000000018736
sclust,0.06847957200411596,0.04827568313744539,0.8658128255053357,0.1371204262359004,0.10073155189955339,0.6635870285806339,0.11473473772408169,0.09241184020653985,0.6203951667995683,0.11507851729876464,0.0924884496503137,0.6231225102890846,0.09426606629134104,0.07040037345303844,0.7360568763906615,0.1449999999999818,0.4959999999998672,0.27599999999983993,0.15799999999990177
sregular,0.0969025776993044,0.0733146562376295,0.8481586301034434,0.08771088307744346,0.06702636166117212,0.880910785037146,0.13234201981973753,0.10087513193156356,0.6818678184238073,0.10440753069228408,0.0780936502821756,0.8120485085584908,0.10104829730358618,0.07648017682038523,0.8281043219141783,0.1430000000000291,0.5080000000000382,0.005999999999858119,0.041999999999916326
wregular,0.08566968892683631,0.06344108531471679,0.847769088485484,0.10654267861521083,0.07801274249840309,0.8088148048462822,0.10322118528760872,0.07660256435706747,0.7813588705926139,0.09378846315300252,0.06936582240204071,0.8152414423418577,0.08286858233129649,0.06279897099525765,0.8587644554808801,0.14899999999988722,0.5030000000001564,0.0060000000000854925,0.041999999999916326
random,0.09348688983287284,0.07264858701428399,0.8777708065663615,0.08546590196155425,0.06571521530767045,0.8996228456684888,0.1701463596156172,0.13922692261116892,0.4818187903296557,0.10238374708223466,0.07992757765611322,0.8506875193439507,0.09780811368619602,0.07584943933388529,0.8727204600034636,0.165000000000191,0.5059999999998581,0.005999999999858119,0.04300000000012005
wclust,0.08699039480322655,0.0610298522159333,0.877892711866772,0.09102088931959433,0.07046634912040295,0.8728359159327327,0.16355467349655137,0.12793652769860503,0.580527991564664,0.10923927007325426,0.0814878301876473,0.8175912072767106,0.09706607598961135,0.06590569257075589,0.8458088631758519,0.15899999999987813,0.5059999999998581,0.2739999999998872,0.06399999999985084
sclust,0.07190715140507564,0.05097447087196168,0.9357524173407729,0.12932481434528575,0.0955166588863107,0.7555975963965873,0.15448539215961862,0.11786434406142218,0.6835677451745416,0.15182737971607166,0.11663356003279331,0.6973895006064778,0.14050950927606626,0.1046767586049484,0.7275238949897868,0.1470000000001619,0.48099999999999454,0.27500000000009095,0.16300000000001091
sregular,0.10630485272609694,0.07917076997854905,0.7625714518777745,0.09368956026417373,0.07250572856753665,0.8904870866424799,0.13250241215676228,0.10430644314667706,0.5879084885754332,0.10919301317195826,0.08094655876370387,0.7548474213252474,0.10251072487184487,0.07761371731429936,0.7886557067363787,0.11300000000005639,0.5360000000000582,0.0060000000000854925,0.04099999999993997
wregular,0.09129004020240387,0.06920536760933388,0.842964509106343,0.09729832704172073,0.07201445634014002,0.850987466907375,0.12655625082686783,0.10298246223915057,0.7105798593510786,0.09569380496681691,0.07176211683666567,0.8263840079622581,0.0924158565960727,0.06919493217565661,0.8409577104842857,0.14799999999991087,0.5240000000001146,0.0060000000000854925,0.041999999999916326
random,0.09628878271053712,0.06891135688861211,0.846717285355628,0.10810480250184337,0.07816366876116815,0.8089640991656695,0.1545098374498994,0.11320225729914382,0.578708894146893,0.10111928454724148,0.07550213611578568,0.8364011096516536,0.09416570981769355,0.06843185774467887,0.8613467898335757,0.15000000000009095,0.5090000000000146,0.0060000000000854925,0.041999999999916326
wclust,0.08888439505799671,0.06640813775436331,0.8941963029799527,0.08777738815566954,0.06746462238394368,0.870139365861198,0.14220654651679196,0.11186474176180862,0.6946038033098362,0.11374707811597612,0.08515286899330714,0.8018761736914662,0.1231012928015612,0.08797154764649767,0.7665467579140884,0.1490000000001146,0.5550000000000637,0.2739999999998872,0.0729999999998654
sclust,0.08335489461438468,0.054553175967562324,0.8729878317474689,0.11294852474712364,0.08259482065586898,0.7806626039900927,0.13476308451500185,0.10608286667636907,0.6806709515013736,0.12602070940103208,0.09663949270510737,0.7047046851821201,0.1292162938039507,0.09271094182861969,0.6872909798569166,0.1449999999999818,0.4700000000000273,0.27500000000009095,0.16899999999986903
sregular,0.10166727986887368,0.07881625113994986,0.8451989351286666,0.08026851464432393,0.06008140333225972,0.8976796646188555,0.14262812417932905,0.11017609356235875,0.6726458014897971,0.10970296559523404,0.08356114053543069,0.8145902515096104,0.10056849522256493,0.07696552302682091,0.8530336919725907,0.1510000000000673,0.5090000000000146,0.0060000000000854925,0.041999999999916326
wregular,0.0987343805951359,0.07439000619777324,0.8278471748915883,0.08542540918918971,0.06637914620174007,0.8847717865023962,0.1230849788596016,0.0974642236131974,0.7411939572418185,0.1011705066243107,0.08065443347454047,0.8238561109575864,0.09995424987077833,0.07768296945543475,0.8228121664271005,0.1430000000000291,0.5109999999999673,0.0060000000000854925,0.0420000000001437
random,0.09497553578328737,0.06922381052070609,0.8253861610325085,0.09729881041762867,0.07223950908574181,0.8514375768616889,0.14334253262220262,0.1149641399190699,0.5735612416933328,0.09854733413922805,0.07072194015091288,0.8036326214866822,0.09736634071286983,0.07012975481225799,0.8169752976517534,0.1470000000001619,0.5099999999999909,0.005999999999858119,0.044000000000096406
wclust,0.07436527740701988,0.05471810065799083,0.8988234750401126,0.10010416264485836,0.07416621857300029,0.845617596934972,0.12003471707356034,0.09751401801795077,0.6897841492380103,0.09635495991947061,0.07068996993678621,0.8203468107539669,0.09235635034831402,0.06543199964458124,0.8286750029474491,0.14699999999993452,0.5080000000000382,0.26900000000000546,0.06400000000007822
sclust,0.07197648632535425,0.04604631310538701,0.889436308085926,0.13817335604037617,0.10278210278223525,0.6443056527783939,0.17026668458811736,0.1179561320751036,0.44601294829638916,0.15320650893142534,0.11643156866329411,0.4889562018308102,0.13513176412367403,0.09284009661596268,0.591179872088941,0.23400000000015098,0.47100000000000364,0.2739999999998872,0.15399999999999636
sregular,0.10468947455975613,0.08077976563137013,0.7908474956525559,0.09228929372080111,0.0699751247795924,0.8874275521852685,0.1254422601518335,0.100842706878033,0.6990562076564443,0.10474310596339934,0.0834827630262295,0.7975013523866132,0.10333728696595892,0.07882773721950624,0.7940069843420282,0.14099999999984902,0.487999999999829,0.0060000000000854925,0.04299999999989268
wregular,0.09193690763681471,0.0722638758927935,0.8924336129674162,0.07845004805814458,0.06023901396535564,0.9001485568159787,0.16300081651808782,0.11269037220974515,0.5477729211206347,0.10169880378048245,0.07587724666889152,0.8589353337424397,0.09575419342560054,0.0727448840062181,0.874311767891041,0.1009999999998854,0.5070000000000618,0.0060000000000854925,0.044000000000096406
random,0.09935221355349924,0.07378376899655217,0.8527745295880482,0.08575288769028824,0.06711637238065629,0.9006946994763967,0.1580642752838355,0.12476101604672685,0.5445135310611892,0.11599356834095088,0.08136279736775345,0.7746331199054206,0.09965673775586696,0.07495856765623829,0.8548149510337251,0.14400000000000546,0.5399999999999636,0.0060000000000854925,0.04300000000012005
wclust,0.09287042317837359,0.06534348994263135,0.8844202145814591,0.10157863337816733,0.08186741665210756,0.8477615090188896,0.19444833872127046,0.16029166162989725,0.4254514234524091,0.12727603024477321,0.09402217890766139,0.7645392671659276,0.12490152709437292,0.08966141040336185,0.7728910960184382,0.1449999999999818,0.5070000000000618,0.26900000000000546,0.08500000000003638
sclust,0.08354455286483246,0.06076987946281829,0.7834350912873024,0.13319077205992813,0.10236373784227698,0.7278716664209581,0.12017429694342703,0.09479682848118558,0.5099753898625801,0.11016623398736065,0.08624246343961296,0.5898213605531469,0.10399557047430379,0.08002270434238327,0.641539702150125,0.14599999999995816,0.5700000000001637,0.2680000000000291,0.1490000000001146
sregular,0.1079299197091021,0.08201916640092043,0.8276490571317545,0.07778155321692162,0.05998687484845525,0.9122927246934189,0.13565603150645608,0.10817589481595426,0.7226702701930222,0.10921343021781509,0.08258421306329296,0.8158593851137159,0.10315703648788321,0.07758254031687607,0.8409999085900204,0.1570000000001528,0.5080000000000382,0.005999999999858119,0.0420000000001437
wregular,0.09388507684600571,0.07217419232321283,0.8732651903223662,0.0904874156738975,0.06744876991164686,0.8750914340407308,0.1345239569134486,0.10345972819384186,0.6894321259900708,0.09377370543181976,0.07272776302571098,0.8795744735095892,0.09367887387699425,0.07336528663517287,0.8732133300469122,0.14799999999991087,0.5109999999999673,0.005999999999858119,0.044000000000096406
random,0.0833382589086352,0.06308424155057098,0.8702661026717232,0.1015082737051981,0.07616092718351856,0.83755090548721,0.15683821369371603,0.11967489318366474,0.4717062776501507,0.083444843787856,0.06367530417893703,0.866532192326138,0.0833382053682704,0.0633075865600755,0.8695498921882825,0.14400000000000546,0.5090000000000146,0.0060000000000854925,0.04599999999982174
wclust,0.07512350913672813,0.05512495494288896,0.9277709710459475,0.15484056767004445,0.0949765674962464,0.6075151642452448,0.1885350310204527,0.13209197214263407,0.45270142335588165,0.10465163017580592,0.08099278151748031,0.8609281015535697,0.08688303026960252,0.06627126886055305,0.9020280350493537,0.14400000000000546,0.5009999999999764,0.27300000000013824,0.07400000000006912
sclust,0.07914043561408564,0.054692807208144414,0.8847303949702875,0.11860186064521813,0.08929016873221564,0.7605944564996302,0.16034244420090454,0.12381355772720651,0.4845322370936211,0.14873700186498237,0.11687295110638558,0.5658867712639055,0.11826033092157545,0.08787477010287345,0.7171398449217969,0.1490000000001146,0.4750000000001364,0.2720000000001619,0.15800000000012915
sregular,0.09805391031790017,0.07720801369759633,0.8548358102462434,0.08519018131700182,0.06306494799803258,0.8896109977331328,0.11415375198586049,0.0942903806878762,0.8021903015737072,0.09945515064311597,0.07826026359287654,0.8511862110268852,0.09535076958963704,0.0749157248896324,0.8548724983137704,0.14699999999993452,0.5119999999999436,0.005999999999858119,0.0420000000001437
wregular,0.09056653206540423,0.06476354616003045,0.8388465888723782,0.09180301105413004,0.06982092061465515,0.8745446984006615,0.11858570519145915,0.0910279527986784,0.7439377149590108,0.09136924459694275,0.06572020526708656,0.836148659447326,0.09133941708792856,0.06420274491696752,0.8381745751384,0.15799999999990177,0.5540000000000873,0.007000000000061846,0.04500000000007276
random,0.09079727143158559,0.07271714621959875,0.8496055313748841,0.09357896465163199,0.07068547518744096,0.8737739312701167,0.12710703812644464,0.1046267609255264,0.6820605898155753,0.09597177551672954,0.07595450924016534,0.8286161835260561,0.09396568646505032,0.07315907108371456,0.8340857033004226,0.14599999999995816,0.5070000000000618,0.2719999999999345,0.04800000000000182
wclust,0.08649399101516607,0.06437257787847388,0.8910726309943524,0.09403027606346401,0.07378526836366493,0.8477955603181558,0.19814259498337317,0.15188359423546471,0.3271272847261488,0.0974880635566312,0.07457860300583959,0.8633909766912287,0.10501580501729414,0.0805492107275239,0.8323727652642723,0.14400000000000546,0.515999999999849,0.27500000000009095,0.06799999999998363
sclust,0.07095420181233844,0.05206020236900697,0.9121077642848654,0.13183586627562616,0.09752558750702896,0.7067117797731252,0.1275119722396747,0.09847556425333023,0.7621272409617168,0.10189442736358573,0.08581724194904171,0.851645086795628,0.08692693188209943,0.06626977097356071,0.8815131662043001,0.15199999999981628,0.5,0.27299999999991087,0.3350000000000364
sregular,0.09417985328439128,0.06972103938529199,0.8590511763922687,0.08117247854828481,0.06246857231381061,0.8995711035907067,0.12178667988835182,0.09581278839756553,0.7495363364719617,0.09353158223839525,0.0712588868244665,0.8677951724915447,0.09288099801515338,0.07033073824589992,0.8718926007884891,0.1449999999999818,0.5450000000000728,0.004999999999881766,0.04299999999989268
wregular,0.09129214241937553,0.0669493280539614,0.8556857469628262,0.0844480393600391,0.06681895358074015,0.8986946317293562,0.1058250766227123,0.0794034627984427,0.800674376852269,0.1048687265001947,0.07471364318241241,0.793523056076887,0.09069291203102402,0.06837839905187253,0.858085164174597,0.14599999999995816,0.5380000000000109,0.0060000000000854925,0.044000000000096406
random,0.09739934349518962,0.07227148789685531,0.82024425421742,0.10025328473847622,0.07333502590452423,0.8429260759530447,0.12425877015422636,0.09933374064714959,0.698024149834803,0.09775016365374345,0.07244583610090427,0.8223518708070088,0.09736812266216255,0.07180114398212484,0.8182486090967762,0.14399999999977808,0.5370000000000346,0.0060000000000854925,0.04300000000012005
wclust,0.08730381995824556,0.05766519255477509,0.8697202501316615,0.10195615232751896,0.07484079637489124,0.8334221602458856,0.11651158792697976,0.08957789409421499,0.776791724017776,0.09917078975078307,0.07102970509569664,0.8350579575334971,0.09404354360807876,0.06330978568379071,0.848779543814627,0.15200000000004366,0.5339999999998781,0.26799999999980173,0.07400000000006912
sclust,0.069801182725685,0.05201977458347877,0.9225398289173345,0.1134016105532525,0.08842615448953953,0.7852103588719277,0.11582522562724876,0.09518651708933215,0.7903558764829874,0.12605569387849994,0.1009906044831872,0.7643268654340032,0.12563985229721625,0.09614989244868358,0.7476792386508072,0.14200000000005275,0.47299999999995634,0.26900000000000546,0.20700000000010732
sregular,0.10887805962140745,0.08367696647873456,0.8040411843592349,0.08573723330390262,0.06634003379952269,0.8798937935299707,0.14130290858223238,0.10728408953181848,0.6445480339161781,0.11191076272582465,0.08472795032630188,0.7954048215570855,0.10726143117992389,0.08068155141606903,0.8107593164127013,0.1449999999999818,0.5160000000000764,0.005999999999858119,0.041999999999916326
wregular,0.09071015579752734,0.06783922116124218,0.870624523372425,0.09750398293410224,0.07240791438945636,0.8753968718426479,0.138997911239961,0.10989832835544541,0.6713397924717768,0.09567619953090627,0.07229290391555131,0.8689508348011505,0.09059249481251823,0.06814534734394626,0.8777125636823545,0.1449999999999818,0.5109999999999673,0.005999999999858119,0.04600000000004911
random,0.08180119412456753,0.06252681406620354,0.8639965652489126,0.10267226054639687,0.07563694073641122,0.839521434386375,0.12092147240341844,0.09171395346120918,0.6429630430279234,0.08709577592399852,0.06518594905712954,0.8418372005445729,0.08407433497256706,0.0641085880056894,0.8462361515113431,0.14400000000000546,0.5109999999999673,0.0060000000000854925,0.04600000000004911
wclust,0.07838466751838706,0.05796568571192157,0.8924539756192971,0.12344581563543348,0.08778562908793416,0.729686460811717,0.15427661239155357,0.13071498047212574,0.5710919679517191,0.10254583569469969,0.079884583722439,0.8085062829876983,0.10513903408375967,0.07833719018589556,0.793373249283726,0.1449999999999818,0.51299999999992,0.2760000000000673,0.07800000000020191
sclust,0.07265143279760038,0.05210384170475579,0.8879309965584148,0.14068405428619188,0.10316999604413095,0.6244384715654182,0.12445081620298289,0.09498605731735837,0.6633640779082247,0.12558699178107607,0.09805800043573887,0.6583944487923638,0.14129003672981386,0.10207828962282327,0.5447569471663001,0.1470000000001619,0.44699999999988904,0.2740000000001146,0.23500000000012733
sregular,0.1021530449309753,0.07644216098976632,0.827415595322024,0.08284458402789915,0.0642000883213902,0.91039657215584,0.12847376857970477,0.09614063736270802,0.7193068006348333,0.10523050268413951,0.07851388582438229,0.8214370268210764,0.10466140297489586,0.07727166135921142,0.8174750301779451,0.14899999999988722,0.5039999999999054,0.005999999999858119,0.04300000000012005
wregular,0.09654781169904407,0.07073811573998053,0.8361451619491675,0.08913018293552014,0.06834690606679651,0.8840067805243551,0.13348232755763398,0.09845271431884921,0.7006825180766244,0.09196200385165669,0.06895860059020613,0.8625387472699321,0.09304335724479636,0.06933467105596462,0.8531712316194949,0.14699999999993452,0.5520000000001346,0.005999999999858119,0.04299999999989268
random,0.089896885406989,0.07008292374424792,0.8728374064678989,0.09347219597687774,0.07286625484704985,0.8626414053899876,0.14099182767634055,0.11532728591781614,0.6269598754120101,0.09975001795750679,0.07895652997712957,0.8359453064973345,0.09698472317366591,0.07688462759659043,0.8448722730726979,0.1510000000000673,0.5149999999998727,0.0060000000000854925,0.044999999999845386
wclust,0.0875450667743692,0.060191571295590454,0.8596088368216233,0.10804226578243034,0.07937589762501437,0.823372840878468,0.15073064708763595,0.11931515460541472,0.5312716514888352,0.12475351256664886,0.09242619837791347,0.6874217188863705,0.1009994151597162,0.0719704812433198,0.8097472239844564,0.1430000000000291,0.5019999999999527,0.2739999999998872,0.07099999999991269
sclust,0.060366197477809476,0.045453042256822625,0.9524968686976629,0.13961766671631265,0.10095480608318787,0.6461811050073881,0.11766391222303595,0.0974537520363343,0.8389484916603642,0.12381022792206998,0.1046998671667167,0.81809021341413235,0.11512068555426687,0.09069901682193442,0.8374104977962571,0.14199999999982538,0.4650000000001455,0.2940000000003238,0.22599999999965803
sregular,0.10278556171560514,0.07657995452387382,0.8187054946863107,0.08703014748377154,0.06743125272487771,0.8969702396190337,0.12917204862420437,0.09779002599923962,0.7199533656603541,0.10631582179824123,0.07908585093693296,0.8016133054037813,0.10035117659562064,0.07551845810994012,0.8323669743000952,0.1479999999996835,0.5410000000001673,0.006999999999607098,0.041999999999916326
wregular,0.09526596454931045,0.06920551120762918,0.8234298651666163,0.09460811574301764,0.06946171440030469,0.8628468134994411,0.13784923779929434,0.1067977591538916,0.6471943675406386,0.09817302764434353,0.07282178270498903,0.8089250194546302,0.09547033217752282,0.06986541420921648,0.8223999950614291,0.15799999999990177,0.5799999999999272,0.005999999999858119,0.052999999999883585
random,0.09937765262759286,0.07355682463036849,0.8504061841449935,0.08191529380264147,0.06177380298804494,0.9133172929836384,0.13928897600422036,0.11153791079069177,0.6672535722903382,0.0994123784439277,0.07812582173335679,0.8474064769956801,0.09874093572774101,0.0753252473913071,0.8549859450857774,0.18200000000024374,0.5459999999998217,0.008000000000265572,0.04899999999997817
wclust,0.08365289131425972,0.06553789175037587,0.9206509277524928,0.10468649894182613,0.07687935462220155,0.8239925672747677,0.17464395878016695,0.1337816041561218,0.6031450813893139,0.11342318954833246,0.0904382442244503,0.8400255397190611,0.1260395501268435,0.09489161363473975,0.7970843245963936,0.15099999999983993,0.5209999999997308,0.31399999999985084,0.08100000000013097
sclust,0.07839284044521878,0.05732021580421676,0.9034060262422688,0.12904975511065025,0.09358927293094495,0.7648430559154542,0.20543261904623866,0.16573047451488676,0.2234337021890677,0.17377553950161936,0.12988076268541318,0.463440399330966,0.16875279796724055,0.12147997980232042,0.48277957091353796,0.16899999999986903,0.5039999999999054,0.3700000000003456,0.20100000000002183
sregular,0.09691509906752116,0.07226346461214435,0.8314159328024647,0.09201775888638439,0.07083878063979059,0.8850422672041938,0.13319753763034053,0.09771919202147517,0.6737119993040325,0.09710758853300817,0.07058957601378518,0.823802452742051,0.09460042878997402,0.07105515527795692,0.8346019431319077,0.15100000000029468,0.5239999999998872,0.005000000000109139,0.04500000000007276
wregular,0.1023682151033833,0.0803378834304186,0.8140676030061087,0.08456135218187624,0.06455999130247012,0.8996523070669885,0.1540144605649213,0.1229848606499256,0.5215644979319178,0.10822978834050066,0.08397331715503818,0.794187955087716,0.09976495632644958,0.07890090536634688,0.8323730568908434,0.14600000000018554,0.54300000000012,0.005999999999858119,0.04300000000012005
random,0.09249794795525565,0.07083195497463612,0.8627983117657826,0.09385577186887183,0.07029699430912148,0.8810308305710801,0.14716001941987839,0.11057468794614851,0.5732062935012683,0.10142236612077962,0.07663699290355667,0.8236451504971982,0.09503934700359999,0.07236118254117202,0.8495980470626519,0.15300000000024738,0.5180000000000291,0.005999999999858119,0.04599999999982174
wclust,0.07531680703685631,0.05757014735273396,0.8926140457416455,0.1184631310269725,0.0864893677625282,0.7413745698261339,0.10258949010543261,0.07478840101158868,0.7859325456890528,0.08008071742168495,0.06292335048801577,0.8780749649750726,0.07889837582044593,0.0609134776096791,0.8750326585243974,0.15299999999979264,0.5090000000000146,0.27300000000013824,0.06399999999985084
sclust,0.08216787718993203,0.066554419662524,0.8943686312034677,0.1076667892308893,0.08309293004579696,0.8284764016340991,0.18708825159412362,0.15133418168793433,0.3813976674144285,0.14475757448663976,0.11978467760467593,0.6196500852301544,0.13571249544587,0.10399795252538285,0.6698401286638298,0.15000000000009095,0.47299999999995634,0.27100000000018554,0.1570000000001528
sregular,0.10355784453469286,0.07725837098450246,0.8114873949564066,0.08563963165482838,0.06604111009452844,0.908482768779478,0.15232392648072438,0.11344443233161285,0.5116283714809916,0.10963928624836553,0.08174142773517154,0.7894858764596333,0.1006611036900955,0.07504560664854316,0.8351587482374752,0.14699999999993452,0.5419999999999163,0.006000000000312866,0.041999999999916326
wregular,0.09089121636981434,0.06654558421852011,0.8284310973185284,0.09684446000361534,0.07419171618412025,0.8855682733658294,0.13872995943504413,0.10318302436461452,0.5545149623994154,0.09429412056706676,0.07070091507716811,0.8252786619352055,0.08946562649773981,0.06705425070490853,0.8391018964947196,0.1619999999998072,0.5140000000001237,0.005999999999858119,0.042999999999665306
random,0.08549219453744122,0.06640544359596136,0.9080721162436352,0.09119353661294592,0.07185669326880299,0.8644910040296009,0.13287120447564937,0.10660612323808173,0.7602782957943734,0.09637669419553294,0.07393265944025791,0.8801960747931538,0.09117210537865111,0.06997261187571412,0.8960952515583138,0.1449999999999818,0.5920000000000982,0.005999999999858119,0.04899999999997817
wclust,0.08186159308787153,0.05946522893742968,0.8817916607689132,0.1090530402352804,0.08302351566619631,0.8178659205960156,0.13938926849915378,0.10960127673388771,0.6787826978174843,0.12216459935536864,0.09298725803500665,0.7369130360810993,0.10187009583982931,0.07490880260719605,0.8112228778875691,0.14800000000013824,0.525000000000091,0.2719999999999345,0.08100000000013097
sclust,0.05583038169959016,0.04331070350542353,0.9207275454556441,0.12350540388824076,0.08788400815227648,0.7758845369342172,0.18982330385328886,0.14179583392890796,0.13571508483395484,0.12963608337642218,0.09863592404129604,0.5019321672323436,0.10391037998479469,0.07924162662779602,0.6727723558624402,0.14699999999993452,0.48099999999976717,0.28700000000026193,0.14699999999993452
sregular,0.10259226437243149,0.07500040814266987,0.8087216023184103,0.09246101661721982,0.07085534147770142,0.8856801002383754,0.13170012502865044,0.10035304528624495,0.6631463568526931,0.10380737601869659,0.0758434303634963,0.800102990941006,0.10313370950067823,0.07295232600451634,0.8076166920421438,0.1449999999999818,0.5109999999999673,0.006999999999607098,0.04300000000012005
wregular,0.09242092849561472,0.07030116815613581,0.8429922990189953,0.09032554385268893,0.06985613437435252,0.8831285001857381,0.12242698302396623,0.0960390977922889,0.7102733290803386,0.09134506126061653,0.06982848645573173,0.8503941920497954,0.09584708077209392,0.07270487687255876,0.8265557317289465,0.14600000000018554,0.5010000000002037,0.005999999999858119,0.041999999999916326
random,0.09518412410504778,0.07281337884994224,0.8615784713317385,0.096577191592769715,0.07190074856269238,0.8400639250620529,0.1398452478501612,0.10987422414178341,0.7486200960832506,0.09912302857431426,0.07548073929515668,0.8524313776549227,0.10010343667988734,0.0757639575009141,0.8476017526633554,0.1449999999999818,0.5030000000001564,0.005999999999858119,0.047000000000025466
wclust,0.08214164832103457,0.06394206894247172,0.9179679697302165,0.09334836406383157,0.07328673320842634,0.8576960034052911,0.18789246489988692,0.13580101089395583,0.44085577228743356,0.13208904148370915,0.10042642073287007,0.7570617682313067,0.1288065441078846,0.09037020618910278,0.7490808119318009,0.14600000000018554,0.512000000000171,0.27899999999999636,0.08100000000013097
sclust,0.05425336624756939,0.036096268800944104,0.9036182839238338,0.1417801347506515,0.09749798647313665,0.6617084197161255,0.1699618894583417,0.11183732626508922,0.029743358389203934,0.17050667611865153,0.11286734142368036,0.0220142500065459,0.11832139837437709,0.0752788103084266,0.4318881581243721,0.14899999999988722,0.49699999999984357,0.27500000000009095,0.2130000000001928
sregular,0.09497305246220591,0.07475843811273981,0.8875094594755697,0.07809905805996047,0.06157489955050771,0.9065162042946914,0.13408529750048825,0.10407928454505877,0.7632263410668855,0.0997076706776664,0.07829813505261951,0.8874428746387832,0.09767073828334236,0.07589359222739787,0.8825413371069935,0.15000000000009095,0.5539999999996326,0.005999999999858119,0.047000000000025466
wregular,0.08977929079988357,0.07108790147493467,0.8643317796070595,0.09165343924112387,0.06836832316674141,0.8595095738260237,0.13408732638367316,0.10532816643010111,0.6541362834389326,0.09208121690794792,0.07251593318562963,0.8682727467769297,0.08767907979261635,0.07052554268721158,0.8696738024730817,0.15000000000009095,0.5230000000001382,0.006000000000312866,0.04300000000012005
