"","method","variate","design","number","RMSE","time_mod","time_alg","time_overall"
"342","exhaustive_test","OCS","clusterMedium",42,7.48973018592768,NA,NA,NA
"343","exhaustive_test","OCS","clusterMedium",43,7.40455819156259,NA,NA,NA
"344","exhaustive_test","OCS","clusterMedium",44,7.70490459217643,NA,NA,NA
"345","exhaustive_test","OCS","clusterMedium",45,7.57880658348207,NA,NA,NA
"346","exhaustive_test","OCS","clusterMedium",46,7.6766581350474,NA,NA,NA
"347","exhaustive_test","OCS","clusterMedium",47,7.37372398078819,NA,NA,NA
"348","exhaustive_test","OCS","clusterMedium",48,7.39278710618046,NA,NA,NA
"349","exhaustive_test","OCS","clusterMedium",49,7.52635258936874,NA,NA,NA
"350","exhaustive_test","OCS","clusterMedium",50,7.51238691355969,NA,NA,NA
"351","exhaustive_test","OCS","clusterStrong",1,8.39116384363587,NA,NA,NA
"352","exhaustive_test","OCS","clusterStrong",2,7.96975338984054,NA,NA,NA
"353","exhaustive_test","OCS","clusterStrong",3,8.39732548356182,NA,NA,NA
"354","exhaustive_test","OCS","clusterStrong",4,9.18857849188013,NA,NA,NA
"355","exhaustive_test","OCS","clusterStrong",5,8.90007331229304,NA,NA,NA
"356","exhaustive_test","OCS","clusterStrong",6,8.20405774446356,NA,NA,NA
"357","exhaustive_test","OCS","clusterStrong",7,8.11578477644421,NA,NA,NA
"358","exhaustive_test","OCS","clusterStrong",8,8.11732902117831,NA,NA,NA
"359","exhaustive_test","OCS","clusterStrong",9,8.03384410182624,NA,NA,NA
"360","exhaustive_test","OCS","clusterStrong",10,8.83873492571791,NA,NA,NA
"361","exhaustive_test","OCS","clusterStrong",11,7.89154643873151,NA,NA,NA
"362","exhaustive_test","OCS","clusterStrong",12,8.5756030896034,NA,NA,NA
"363","exhaustive_test","OCS","clusterStrong",13,7.96845095018637,NA,NA,NA
"364","exhaustive_test","OCS","clusterStrong",14,8.03261145913315,NA,NA,NA
"365","exhaustive_test","OCS","clusterStrong",15,7.96743941968677,NA,NA,NA
"366","exhaustive_test","OCS","clusterStrong",16,8.27307280563642,NA,NA,NA
"367","exhaustive_test","OCS","clusterStrong",17,8.15927870485022,NA,NA,NA
"368","exhaustive_test","OCS","clusterStrong",18,8.16824460413254,NA,NA,NA
"369","exhaustive_test","OCS","clusterStrong",19,7.66286498359231,NA,NA,NA
"370","exhaustive_test","OCS","clusterStrong",20,8.32838641458007,NA,NA,NA
"371","exhaustive_test","OCS","clusterStrong",21,8.20103885018524,NA,NA,NA
"372","exhaustive_test","OCS","clusterStrong",22,8.43533787805911,NA,NA,NA
"373","exhaustive_test","OCS","clusterStrong",23,7.97183666657599,NA,NA,NA
"374","exhaustive_test","OCS","clusterStrong",24,8.42033754535616,NA,NA,NA
"375","exhaustive_test","OCS","clusterStrong",25,8.07276957956102,NA,NA,NA
"376","exhaustive_test","OCS","clusterStrong",26,8.36808678799434,NA,NA,NA
"377","exhaustive_test","OCS","clusterStrong",27,8.42947711536011,NA,NA,NA
"378","exhaustive_test","OCS","clusterStrong",28,8.84210022459985,NA,NA,NA
"379","exhaustive_test","OCS","clusterStrong",29,8.11593258397788,NA,NA,NA
"380","exhaustive_test","OCS","clusterStrong",30,8.38607786527919,NA,NA,NA
"381","exhaustive_test","OCS","clusterStrong",31,8.26021377855719,NA,NA,NA
"382","exhaustive_test","OCS","clusterStrong",32,8.54126064489833,NA,NA,NA
"383","exhaustive_test","OCS","clusterStrong",33,8.44778670243763,NA,NA,NA
"384","exhaustive_test","OCS","clusterStrong",34,8.02424727441382,NA,NA,NA
"385","exhaustive_test","OCS","clusterStrong",35,8.33463054718781,NA,NA,NA
"386","exhaustive_test","OCS","clusterStrong",36,8.48674505472366,NA,NA,NA
"387","exhaustive_test","OCS","clusterStrong",37,8.15047647636797,NA,NA,NA
"388","exhaustive_test","OCS","clusterStrong",38,9.04769728215992,NA,NA,NA
"389","exhaustive_test","OCS","clusterStrong",39,8.10717656975372,NA,NA,NA
"390","exhaustive_test","OCS","clusterStrong",40,8.21885215373546,NA,NA,NA
"391","exhaustive_test","OCS","clusterStrong",41,9.37841963421279,NA,NA,NA
"392","exhaustive_test","OCS","clusterStrong",42,8.93641386420603,NA,NA,NA
"393","exhaustive_test","OCS","clusterStrong",43,8.61446446614219,NA,NA,NA
"394","exhaustive_test","OCS","clusterStrong",44,8.08169697555786,NA,NA,NA
"395","exhaustive_test","OCS","clusterStrong",45,8.18075778916772,NA,NA,NA
"396","exhaustive_test","OCS","clusterStrong",46,8.20543648602622,NA,NA,NA
"397","exhaustive_test","OCS","clusterStrong",47,8.23292908453782,NA,NA,NA
"398","exhaustive_test","OCS","clusterStrong",48,8.78468008453474,NA,NA,NA
"399","exhaustive_test","OCS","clusterStrong",49,8.93692007514048,NA,NA,NA
"400","exhaustive_test","OCS","clusterStrong",50,8.10712253466559,NA,NA,NA
"401","exhaustive_test","OCS","regular",1,7.46216105214207,NA,NA,NA
"402","exhaustive_test","OCS","regular",2,7.562338218481,NA,NA,NA
"403","exhaustive_test","OCS","regular",3,7.49176981331863,NA,NA,NA
"404","exhaustive_test","OCS","regular",4,7.61047311353702,NA,NA,NA
"405","exhaustive_test","OCS","regular",5,7.54986439056137,NA,NA,NA
"406","exhaustive_test","OCS","regular",6,7.41903451699637,NA,NA,NA
"407","exhaustive_test","OCS","regular",7,7.36964910232792,NA,NA,NA
"408","exhaustive_test","OCS","regular",8,7.5123777840416,NA,NA,NA
"409","exhaustive_test","OCS","regular",9,7.54498537472205,NA,NA,NA
"410","exhaustive_test","OCS","regular",10,7.41913161972998,NA,NA,NA
"411","exhaustive_test","OCS","regular",11,7.41347645688429,NA,NA,NA
"412","exhaustive_test","OCS","regular",12,7.48240789270351,NA,NA,NA
"413","exhaustive_test","OCS","regular",13,7.29486105576353,NA,NA,NA
"414","exhaustive_test","OCS","regular",14,7.2382389718478,NA,NA,NA
"415","exhaustive_test","OCS","regular",15,7.65582938642149,NA,NA,NA
"416","exhaustive_test","OCS","regular",16,7.46926272863806,NA,NA,NA
"417","exhaustive_test","OCS","regular",17,7.41469956968553,NA,NA,NA
"418","exhaustive_test","OCS","regular",18,7.43913592177237,NA,NA,NA
"419","exhaustive_test","OCS","regular",19,7.45825189817062,NA,NA,NA
"420","exhaustive_test","OCS","regular",20,7.39115177812642,NA,NA,NA
"421","exhaustive_test","OCS","regular",21,7.47016646379191,NA,NA,NA
"422","exhaustive_test","OCS","regular",22,7.43660739111272,NA,NA,NA
"423","exhaustive_test","OCS","regular",23,7.48500389397433,NA,NA,NA
"424","exhaustive_test","OCS","regular",24,7.36731249023898,NA,NA,NA
"425","exhaustive_test","OCS","regular",25,7.45453839991972,NA,NA,NA
"426","exhaustive_test","OCS","regular",26,7.32257511079724,NA,NA,NA
"427","exhaustive_test","OCS","regular",27,7.59316454145764,NA,NA,NA
"428","exhaustive_test","OCS","regular",28,7.61953255264994,NA,NA,NA
"429","exhaustive_test","OCS","regular",29,7.4847188690977,NA,NA,NA
"430","exhaustive_test","OCS","regular",30,7.48260669558185,NA,NA,NA
"431","exhaustive_test","OCS","regular",31,7.48945743544951,NA,NA,NA
"432","exhaustive_test","OCS","regular",32,7.49362864610207,NA,NA,NA
"433","exhaustive_test","OCS","regular",33,7.59235359246559,NA,NA,NA
"434","exhaustive_test","OCS","regular",34,7.51111753517758,NA,NA,NA
"435","exhaustive_test","OCS","regular",35,7.4408485504474,NA,NA,NA
"436","exhaustive_test","OCS","regular",36,7.43699949729903,NA,NA,NA
"437","exhaustive_test","OCS","regular",37,7.55972851299818,NA,NA,NA
"438","exhaustive_test","OCS","regular",38,7.37467706819934,NA,NA,NA
"439","exhaustive_test","OCS","regular",39,7.47232347996821,NA,NA,NA
"440","exhaustive_test","OCS","regular",40,7.2926111569406,NA,NA,NA
"441","exhaustive_test","OCS","regular",41,7.59918233577146,NA,NA,NA
"442","exhaustive_test","OCS","regular",42,7.44561904097782,NA,NA,NA
"443","exhaustive_test","OCS","regular",43,7.52222565717851,NA,NA,NA
"444","exhaustive_test","OCS","regular",44,7.54237105018577,NA,NA,NA
"445","exhaustive_test","OCS","regular",45,7.50556377229488,NA,NA,NA
"446","exhaustive_test","OCS","regular",46,7.35699140625557,NA,NA,NA
"447","exhaustive_test","OCS","regular",47,7.66174770441737,NA,NA,NA
"448","exhaustive_test","OCS","regular",48,7.37815721623936,NA,NA,NA
"449","exhaustive_test","OCS","regular",49,7.70298792582395,NA,NA,NA
"450","exhaustive_test","OCS","regular",50,7.42670761911398,NA,NA,NA
"451","exhaustive_test","OCS","simpleRandom",1,7.4481035086801,NA,NA,NA
"452","exhaustive_test","OCS","simpleRandom",2,7.53789999657143,NA,NA,NA
"453","exhaustive_test","OCS","simpleRandom",3,7.4396495367085,NA,NA,NA
"454","exhaustive_test","OCS","simpleRandom",4,7.40464906573184,NA,NA,NA
"455","exhaustive_test","OCS","simpleRandom",5,7.6478218373042,NA,NA,NA
"456","exhaustive_test","OCS","simpleRandom",6,7.4895672298812,NA,NA,NA
"457","exhaustive_test","OCS","simpleRandom",7,7.56825649728858,NA,NA,NA
"458","exhaustive_test","OCS","simpleRandom",8,7.51396841476734,NA,NA,NA
"459","exhaustive_test","OCS","simpleRandom",9,7.58910927982302,NA,NA,NA
"460","exhaustive_test","OCS","simpleRandom",10,7.40179032946801,NA,NA,NA
"461","exhaustive_test","OCS","simpleRandom",11,7.33763330582543,NA,NA,NA
"462","exhaustive_test","OCS","simpleRandom",12,7.42261658211877,NA,NA,NA
"463","exhaustive_test","OCS","simpleRandom",13,7.41581597143523,NA,NA,NA
"464","exhaustive_test","OCS","simpleRandom",14,7.45647316517015,NA,NA,NA
"465","exhaustive_test","OCS","simpleRandom",15,7.41061586179351,NA,NA,NA
"466","exhaustive_test","OCS","simpleRandom",16,7.52930372505626,NA,NA,NA
"467","exhaustive_test","OCS","simpleRandom",17,7.43689421841502,NA,NA,NA
"468","exhaustive_test","OCS","simpleRandom",18,7.38250322062098,NA,NA,NA
"469","exhaustive_test","OCS","simpleRandom",19,7.62113680972838,NA,NA,NA
"470","exhaustive_test","OCS","simpleRandom",20,7.5551424793282,NA,NA,NA
"471","exhaustive_test","OCS","simpleRandom",21,7.44270540910384,NA,NA,NA
"472","exhaustive_test","OCS","simpleRandom",22,7.42196346641595,NA,NA,NA
"473","exhaustive_test","OCS","simpleRandom",23,7.45760977899581,NA,NA,NA
"474","exhaustive_test","OCS","simpleRandom",24,7.3451408785759,NA,NA,NA
"475","exhaustive_test","OCS","simpleRandom",25,7.33446673964253,NA,NA,NA
"476","exhaustive_test","OCS","simpleRandom",26,7.45033166055985,NA,NA,NA
"477","exhaustive_test","OCS","simpleRandom",27,7.53287093456375,NA,NA,NA
"478","exhaustive_test","OCS","simpleRandom",28,7.40735935497773,NA,NA,NA
"479","exhaustive_test","OCS","simpleRandom",29,7.38361850750249,NA,NA,NA
"480","exhaustive_test","OCS","simpleRandom",30,7.52396044690717,NA,NA,NA
"481","exhaustive_test","OCS","simpleRandom",31,7.33897265841433,NA,NA,NA
"482","exhaustive_test","OCS","simpleRandom",32,7.476660029103,NA,NA,NA
"483","exhaustive_test","OCS","simpleRandom",33,7.46815859835352,NA,NA,NA
"484","exhaustive_test","OCS","simpleRandom",34,7.52489490872001,NA,NA,NA
"485","exhaustive_test","OCS","simpleRandom",35,7.45236780299142,NA,NA,NA
"486","exhaustive_test","OCS","simpleRandom",36,7.52126049039099,NA,NA,NA
"487","exhaustive_test","OCS","simpleRandom",37,7.41720630379429,NA,NA,NA
"488","exhaustive_test","OCS","simpleRandom",38,7.42121361684988,NA,NA,NA
"489","exhaustive_test","OCS","simpleRandom",39,7.48504008355747,NA,NA,NA
"490","exhaustive_test","OCS","simpleRandom",40,7.41930603800739,NA,NA,NA
"491","exhaustive_test","OCS","simpleRandom",41,7.47672388881252,NA,NA,NA
"492","exhaustive_test","OCS","simpleRandom",42,7.48049260394117,NA,NA,NA
"493","exhaustive_test","OCS","simpleRandom",43,7.36207005059346,NA,NA,NA
"494","exhaustive_test","OCS","simpleRandom",44,7.42310116994334,NA,NA,NA
"495","exhaustive_test","OCS","simpleRandom",45,7.42405964136937,NA,NA,NA
"496","exhaustive_test","OCS","simpleRandom",46,7.42164016692456,NA,NA,NA
"497","exhaustive_test","OCS","simpleRandom",47,7.54705595440912,NA,NA,NA
"498","exhaustive_test","OCS","simpleRandom",48,7.31152166722743,NA,NA,NA
"499","exhaustive_test","OCS","simpleRandom",49,7.52102651463732,NA,NA,NA
"500","exhaustive_test","OCS","simpleRandom",50,7.52249202202784,NA,NA,NA
"501","random_caret_new","AGB","clusterGapped",1,27.2288684171219,NA,NA,NA
"502","random_caret_new","AGB","clusterGapped",2,28.6054233632685,NA,NA,NA
"503","random_caret_new","AGB","clusterGapped",3,28.4756594015594,NA,NA,NA
"504","random_caret_new","AGB","clusterGapped",4,26.8387682986757,NA,NA,NA
"505","random_caret_new","AGB","clusterGapped",5,23.6071888497078,NA,NA,NA
"506","random_caret_new","AGB","clusterGapped",6,25.9411748941793,NA,NA,NA
"507","random_caret_new","AGB","clusterGapped",7,22.4461255038506,NA,NA,NA
"508","random_caret_new","AGB","clusterGapped",8,25.7079516336801,NA,NA,NA
"509","random_caret_new","AGB","clusterGapped",9,22.1276001294434,NA,NA,NA
"510","random_caret_new","AGB","clusterGapped",10,28.0886170868137,NA,NA,NA
"511","random_caret_new","AGB","clusterGapped",11,26.4596255304657,NA,NA,NA
"512","random_caret_new","AGB","clusterGapped",12,25.671818255772,NA,NA,NA
"513","random_caret_new","AGB","clusterGapped",13,25.1149480170201,NA,NA,NA
"514","random_caret_new","AGB","clusterGapped",14,30.2558284936574,NA,NA,NA
"515","random_caret_new","AGB","clusterGapped",15,26.7768117715654,NA,NA,NA
"516","random_caret_new","AGB","clusterGapped",16,24.6151529624428,NA,NA,NA
"517","random_caret_new","AGB","clusterGapped",17,29.0661565308921,NA,NA,NA
"518","random_caret_new","AGB","clusterGapped",18,25.7512734382256,NA,NA,NA
"519","random_caret_new","AGB","clusterGapped",19,26.8057034865625,NA,NA,NA
"520","random_caret_new","AGB","clusterGapped",20,30.0104969518395,NA,NA,NA
"521","random_caret_new","AGB","clusterGapped",21,30.4904329955675,NA,NA,NA
"522","random_caret_new","AGB","clusterGapped",22,27.2861550871681,NA,NA,NA
"523","random_caret_new","AGB","clusterGapped",23,26.1621666888724,NA,NA,NA
"524","random_caret_new","AGB","clusterGapped",24,27.8114361659477,NA,NA,NA
"525","random_caret_new","AGB","clusterGapped",25,27.4341371438897,NA,NA,NA
"526","random_caret_new","AGB","clusterGapped",26,29.1877586482384,NA,NA,NA
"527","random_caret_new","AGB","clusterGapped",27,21.6881226916746,NA,NA,NA
"528","random_caret_new","AGB","clusterGapped",28,26.27894020073,NA,NA,NA
"529","random_caret_new","AGB","clusterGapped",29,27.8162257287532,NA,NA,NA
"530","random_caret_new","AGB","clusterGapped",30,26.4660589424109,NA,NA,NA
"531","random_caret_new","AGB","clusterGapped",31,28.6175008224775,NA,NA,NA
"532","random_caret_new","AGB","clusterGapped",32,27.6122158712541,NA,NA,NA
"533","random_caret_new","AGB","clusterGapped",33,29.9253347365933,NA,NA,NA
"534","random_caret_new","AGB","clusterGapped",34,27.9022809892486,NA,NA,NA
"535","random_caret_new","AGB","clusterGapped",35,24.7562950676865,NA,NA,NA
"536","random_caret_new","AGB","clusterGapped",36,23.6569903758239,NA,NA,NA
"537","random_caret_new","AGB","clusterGapped",37,26.7927221271535,NA,NA,NA
"538","random_caret_new","AGB","clusterGapped",38,25.7536907428851,NA,NA,NA
"539","random_caret_new","AGB","clusterGapped",39,27.2895579657043,NA,NA,NA
"540","random_caret_new","AGB","clusterGapped",40,21.8806698223582,NA,NA,NA
"541","random_caret_new","AGB","clusterGapped",41,26.8210855971798,NA,NA,NA
"542","random_caret_new","AGB","clusterGapped",42,30.2594989958136,NA,NA,NA
"543","random_caret_new","AGB","clusterGapped",43,23.8256279506619,NA,NA,NA
"544","random_caret_new","AGB","clusterGapped",44,21.0605655833322,NA,NA,NA
"545","random_caret_new","AGB","clusterGapped",45,28.3300315338154,NA,NA,NA
"546","random_caret_new","AGB","clusterGapped",46,25.7096657548502,NA,NA,NA
"547","random_caret_new","AGB","clusterGapped",47,27.9176258955706,NA,NA,NA
"548","random_caret_new","AGB","clusterGapped",48,29.7682846858662,NA,NA,NA
"549","random_caret_new","AGB","clusterGapped",49,27.2346805298385,NA,NA,NA
"550","random_caret_new","AGB","clusterGapped",50,28.2625697809352,NA,NA,NA
"551","random_caret_new","AGB","clusterGapped",51,27.5836528562805,NA,NA,NA
"552","random_caret_new","AGB","clusterGapped",52,27.3150361900614,NA,NA,NA
"553","random_caret_new","AGB","clusterGapped",53,28.8292042111701,NA,NA,NA
"554","random_caret_new","AGB","clusterGapped",54,22.5171327794429,NA,NA,NA
"555","random_caret_new","AGB","clusterGapped",55,22.634727119948,NA,NA,NA
"556","random_caret_new","AGB","clusterGapped",56,22.8722276576866,NA,NA,NA
"557","random_caret_new","AGB","clusterGapped",57,21.1168920175753,NA,NA,NA
"558","random_caret_new","AGB","clusterGapped",58,19.477276570429,NA,NA,NA
"559","random_caret_new","AGB","clusterGapped",59,24.7418294815896,NA,NA,NA
"560","random_caret_new","AGB","clusterGapped",60,24.827870204551,NA,NA,NA
"561","random_caret_new","AGB","clusterGapped",61,19.7588694902189,NA,NA,NA
"562","random_caret_new","AGB","clusterGapped",62,21.7994971903462,NA,NA,NA
"563","random_caret_new","AGB","clusterGapped",63,28.1387211261837,NA,NA,NA
"564","random_caret_new","AGB","clusterGapped",64,28.4022721549153,NA,NA,NA
"565","random_caret_new","AGB","clusterGapped",65,23.3374253139185,NA,NA,NA
"566","random_caret_new","AGB","clusterGapped",66,27.0897870082917,NA,NA,NA
"567","random_caret_new","AGB","clusterGapped",67,21.4191941547512,NA,NA,NA
"568","random_caret_new","AGB","clusterGapped",68,22.0585084753319,NA,NA,NA
"569","random_caret_new","AGB","clusterGapped",69,23.2925083537177,NA,NA,NA
"570","random_caret_new","AGB","clusterGapped",70,28.8263243740768,NA,NA,NA
"571","random_caret_new","AGB","clusterGapped",71,24.5159591403918,NA,NA,NA
"572","random_caret_new","AGB","clusterGapped",72,22.7320031857112,NA,NA,NA
"573","random_caret_new","AGB","clusterGapped",73,27.0294619721685,NA,NA,NA
"574","random_caret_new","AGB","clusterGapped",74,26.3846044830701,NA,NA,NA
"575","random_caret_new","AGB","clusterGapped",75,24.5629093999282,NA,NA,NA
"576","random_caret_new","AGB","clusterGapped",76,21.1200887837861,NA,NA,NA
"577","random_caret_new","AGB","clusterGapped",77,29.4650158524373,NA,NA,NA
"578","random_caret_new","AGB","clusterGapped",78,23.2119045600453,NA,NA,NA
"579","random_caret_new","AGB","clusterGapped",79,22.6376311821899,NA,NA,NA
"580","random_caret_new","AGB","clusterGapped",80,29.687068367943,NA,NA,NA
"581","random_caret_new","AGB","clusterGapped",81,28.6725083824263,NA,NA,NA
"582","random_caret_new","AGB","clusterGapped",82,26.5270417614374,NA,NA,NA
"583","random_caret_new","AGB","clusterGapped",83,26.7412148518207,NA,NA,NA
"584","random_caret_new","AGB","clusterGapped",84,21.0416588969555,NA,NA,NA
"585","random_caret_new","AGB","clusterGapped",85,25.4699432647679,NA,NA,NA
"586","random_caret_new","AGB","clusterGapped",86,29.5334471111896,NA,NA,NA
"587","random_caret_new","AGB","clusterGapped",87,19.9205793963321,NA,NA,NA
"588","random_caret_new","AGB","clusterGapped",88,28.4496302547205,NA,NA,NA
"589","random_caret_new","AGB","clusterGapped",89,30.7707987396934,NA,NA,NA
"590","random_caret_new","AGB","clusterGapped",90,24.5731474601939,NA,NA,NA
"591","random_caret_new","AGB","clusterGapped",91,22.0906358005805,NA,NA,NA
"592","random_caret_new","AGB","clusterGapped",92,23.6668039041759,NA,NA,NA
"593","random_caret_new","AGB","clusterGapped",93,20.449819195279,NA,NA,NA
"594","random_caret_new","AGB","clusterGapped",94,24.6114527044888,NA,NA,NA
"595","random_caret_new","AGB","clusterGapped",95,27.7559204888254,NA,NA,NA
"596","random_caret_new","AGB","clusterGapped",96,30.1643796573189,NA,NA,NA
"597","random_caret_new","AGB","clusterGapped",97,30.4774103638471,NA,NA,NA
"598","random_caret_new","AGB","clusterGapped",98,28.7023918498874,NA,NA,NA
"599","random_caret_new","AGB","clusterGapped",99,23.893915988408,NA,NA,NA
"600","random_caret_new","AGB","clusterGapped",100,26.9167543945006,NA,NA,NA
"601","random_caret_new","AGB","clusterMedium",1,30.049531656311,NA,NA,NA
"602","random_caret_new","AGB","clusterMedium",2,30.7100842277311,NA,NA,NA
"603","random_caret_new","AGB","clusterMedium",3,31.6911993725592,NA,NA,NA
"604","random_caret_new","AGB","clusterMedium",4,29.5840185012287,NA,NA,NA
"605","random_caret_new","AGB","clusterMedium",5,32.5811248061651,NA,NA,NA
"606","random_caret_new","AGB","clusterMedium",6,33.1215864946643,NA,NA,NA
"607","random_caret_new","AGB","clusterMedium",7,31.9696435287847,NA,NA,NA
"608","random_caret_new","AGB","clusterMedium",8,32.4027929835618,NA,NA,NA
"609","random_caret_new","AGB","clusterMedium",9,32.1655325796235,NA,NA,NA
"610","random_caret_new","AGB","clusterMedium",10,31.7156567693417,NA,NA,NA
"611","random_caret_new","AGB","clusterMedium",11,28.1565899645362,NA,NA,NA
