"","method","variate","design","number","RMSE","MEC"
"2601","spatial","OCS","clusterMedium",13,9.08396004240583,NA
"2602","spatial","OCS","clusterMedium",14,9.09192377856376,NA
"2603","spatial","OCS","clusterMedium",15,8.96809199316654,NA
"2604","spatial","OCS","clusterMedium",16,7.73024637151895,NA
"2605","spatial","OCS","clusterMedium",17,8.51037056677334,NA
"2606","spatial","OCS","clusterMedium",18,9.56773509695155,NA
"2607","spatial","OCS","clusterMedium",19,8.12934093807283,NA
"2608","spatial","OCS","clusterMedium",20,8.51514748687232,NA
"2609","spatial","OCS","clusterMedium",21,8.27602966847186,NA
"2610","spatial","OCS","clusterMedium",22,9.30452703391637,NA
"2611","spatial","OCS","clusterMedium",23,8.60508548510574,NA
"2612","spatial","OCS","clusterMedium",24,8.57968753740164,NA
"2613","spatial","OCS","clusterMedium",25,8.28821379297098,NA
"2614","spatial","OCS","clusterMedium",26,8.32070210899738,NA
"2615","spatial","OCS","clusterMedium",27,8.06618236036984,NA
"2616","spatial","OCS","clusterMedium",28,8.91440412614093,NA
"2617","spatial","OCS","clusterMedium",29,9.04615015191181,NA
"2618","spatial","OCS","clusterMedium",30,8.42083902292229,NA
"2619","spatial","OCS","clusterMedium",31,8.67214006740842,NA
"2620","spatial","OCS","clusterMedium",32,8.65969296694934,NA
"2621","spatial","OCS","clusterMedium",33,9.68199120739938,NA
"2622","spatial","OCS","clusterMedium",34,8.86814800541014,NA
"2623","spatial","OCS","clusterMedium",35,8.46805433579426,NA
"2624","spatial","OCS","clusterMedium",36,8.97049020171607,NA
"2625","spatial","OCS","clusterMedium",37,7.33577363684029,NA
"2626","spatial","OCS","clusterMedium",38,8.6501342608992,NA
"2627","spatial","OCS","clusterMedium",39,8.5655301896131,NA
"2628","spatial","OCS","clusterMedium",40,8.52817033188726,NA
"2629","spatial","OCS","clusterMedium",41,9.0928369366489,NA
"2630","spatial","OCS","clusterMedium",42,8.51735560973085,NA
"2631","spatial","OCS","clusterMedium",43,9.70251927147936,NA
"2632","spatial","OCS","clusterMedium",44,8.41627650590091,NA
"2633","spatial","OCS","clusterMedium",45,7.87724990447431,NA
"2634","spatial","OCS","clusterMedium",46,8.56561254573292,NA
"2635","spatial","OCS","clusterMedium",47,9.27826597530377,NA
"2636","spatial","OCS","clusterMedium",48,9.12193663067647,NA
"2637","spatial","OCS","clusterMedium",49,9.51590194024905,NA
"2638","spatial","OCS","clusterMedium",50,8.31987911911412,NA
"2639","spatial","OCS","clusterMedium",51,8.08749256819177,NA
"2640","spatial","OCS","clusterMedium",52,8.86171489200208,NA
"2641","spatial","OCS","clusterMedium",53,9.02369464170545,NA
"2642","spatial","OCS","clusterMedium",54,8.13093195703102,NA
"2643","spatial","OCS","clusterMedium",55,9.41834449685846,NA
"2644","spatial","OCS","clusterMedium",56,7.71218676446892,NA
"2645","spatial","OCS","clusterMedium",57,8.12402379562154,NA
"2646","spatial","OCS","clusterMedium",58,9.05600520952037,NA
"2647","spatial","OCS","clusterMedium",59,8.50328199929442,NA
"2648","spatial","OCS","clusterMedium",60,8.79400473446295,NA
"2649","spatial","OCS","clusterMedium",61,9.09067473677512,NA
"2650","spatial","OCS","clusterMedium",62,8.53904698369082,NA
"2651","spatial","OCS","clusterMedium",63,8.54026970838722,NA
"2652","spatial","OCS","clusterMedium",64,9.85367510207033,NA
"2653","spatial","OCS","clusterMedium",65,9.19718394493935,NA
"2654","spatial","OCS","clusterMedium",66,9.18132659617855,NA
"2655","spatial","OCS","clusterMedium",67,8.63167891389426,NA
"2656","spatial","OCS","clusterMedium",68,8.32338978514474,NA
"2657","spatial","OCS","clusterMedium",69,8.11987022268628,NA
"2658","spatial","OCS","clusterMedium",70,8.17009925173813,NA
"2659","spatial","OCS","clusterMedium",71,7.77416428967233,NA
"2660","spatial","OCS","clusterMedium",72,8.34214462803967,NA
"2661","spatial","OCS","clusterMedium",73,8.19722917787283,NA
"2662","spatial","OCS","clusterMedium",74,8.93830776571878,NA
"2663","spatial","OCS","clusterMedium",75,9.68416410909415,NA
"2664","spatial","OCS","clusterMedium",76,8.94587497917754,NA
"2665","spatial","OCS","clusterMedium",77,7.97107002418324,NA
"2666","spatial","OCS","clusterMedium",78,8.69857904860798,NA
"2667","spatial","OCS","clusterMedium",79,8.72430065338829,NA
"2668","spatial","OCS","clusterMedium",80,9.03772281453485,NA
"2669","spatial","OCS","clusterMedium",81,8.24577030025924,NA
"2670","spatial","OCS","clusterMedium",82,8.2698364212915,NA
"2671","spatial","OCS","clusterMedium",83,8.73436476088499,NA
"2672","spatial","OCS","clusterMedium",84,9.00828854799259,NA
"2673","spatial","OCS","clusterMedium",85,7.42482656679704,NA
"2674","spatial","OCS","clusterMedium",86,9.09683846653968,NA
"2675","spatial","OCS","clusterMedium",87,9.30376593389553,NA
"2676","spatial","OCS","clusterMedium",88,8.58954483237519,NA
"2677","spatial","OCS","clusterMedium",89,8.2042395629923,NA
"2678","spatial","OCS","clusterMedium",90,8.34620067970734,NA
"2679","spatial","OCS","clusterMedium",91,8.59150412207475,NA
"2680","spatial","OCS","clusterMedium",92,8.76445582954215,NA
"2681","spatial","OCS","clusterMedium",93,8.86008815793664,NA
"2682","spatial","OCS","clusterMedium",94,8.1267177612564,NA
"2683","spatial","OCS","clusterMedium",95,9.21960917240685,NA
"2684","spatial","OCS","clusterMedium",96,8.80847183663533,NA
"2685","spatial","OCS","clusterMedium",97,8.34952427018829,NA
"2686","spatial","OCS","clusterMedium",98,8.11722067283882,NA
"2687","spatial","OCS","clusterMedium",99,8.84426948275963,NA
"2688","spatial","OCS","clusterMedium",100,8.81003050270044,NA
"2689","spatial","OCS","clusterStrong",1,9.93234146888525,NA
"2690","spatial","OCS","clusterStrong",2,11.4647176592076,NA
"2691","spatial","OCS","clusterStrong",3,8.5248914036894,NA
"2692","spatial","OCS","clusterStrong",4,7.86741710407779,NA
"2693","spatial","OCS","clusterStrong",5,8.57113407491997,NA
"2694","spatial","OCS","clusterStrong",6,8.43177835892747,NA
"2695","spatial","OCS","clusterStrong",7,11.8228145582342,NA
"2696","spatial","OCS","clusterStrong",8,10.7586465409389,NA
"2697","spatial","OCS","clusterStrong",9,8.47040459065305,NA
"2698","spatial","OCS","clusterStrong",10,8.30070006573,NA
"2699","spatial","OCS","clusterStrong",11,10.3820602560535,NA
"2700","spatial","OCS","clusterStrong",12,7.60443194407798,NA
"2701","spatial","OCS","clusterStrong",13,9.84428483896682,NA
"2702","spatial","OCS","clusterStrong",14,11.0503688819966,NA
"2703","spatial","OCS","clusterStrong",15,10.8128524754851,NA
"2704","spatial","OCS","clusterStrong",16,10.6572783192826,NA
"2705","spatial","OCS","clusterStrong",17,7.39091968614494,NA
"2706","spatial","OCS","clusterStrong",18,8.93275989014299,NA
"2707","spatial","OCS","clusterStrong",19,11.8734924734469,NA
"2708","spatial","OCS","clusterStrong",20,9.74552502633733,NA
"2709","spatial","OCS","clusterStrong",21,11.6878458346522,NA
"2710","spatial","OCS","clusterStrong",22,11.0316047025137,NA
"2711","spatial","OCS","clusterStrong",23,11.2926447367895,NA
"2712","spatial","OCS","clusterStrong",24,8.97851473808624,NA
"2713","spatial","OCS","clusterStrong",25,10.3137829379177,NA
"2714","spatial","OCS","clusterStrong",26,10.4180779700394,NA
"2715","spatial","OCS","clusterStrong",27,8.57033623017798,NA
"2716","spatial","OCS","clusterStrong",28,7.42548622552589,NA
"2717","spatial","OCS","clusterStrong",29,8.59065704548506,NA
"2718","spatial","OCS","clusterStrong",30,8.27450149224386,NA
"2719","spatial","OCS","clusterStrong",31,9.9838214162025,NA
"2720","spatial","OCS","clusterStrong",32,9.5612232360549,NA
"2721","spatial","OCS","clusterStrong",33,8.19485750575783,NA
"2722","spatial","OCS","clusterStrong",34,10.6667255509029,NA
"2723","spatial","OCS","clusterStrong",35,8.77847503856619,NA
"2724","spatial","OCS","clusterStrong",36,8.28452957427933,NA
"2725","spatial","OCS","clusterStrong",37,8.23701414187133,NA
"2726","spatial","OCS","clusterStrong",38,8.92453646694186,NA
"2727","spatial","OCS","clusterStrong",39,8.99536906262655,NA
"2728","spatial","OCS","clusterStrong",40,8.98710833942788,NA
"2729","spatial","OCS","clusterStrong",41,8.46947551345338,NA
"2730","spatial","OCS","clusterStrong",42,8.31742317141222,NA
"2731","spatial","OCS","clusterStrong",43,8.21295064534706,NA
"2732","spatial","OCS","clusterStrong",44,7.66201626400478,NA
"2733","spatial","OCS","clusterStrong",45,10.3488162441764,NA
"2734","spatial","OCS","clusterStrong",46,10.1906272430422,NA
"2735","spatial","OCS","clusterStrong",47,9.531920989774,NA
"2736","spatial","OCS","clusterStrong",48,9.66402359389464,NA
"2737","spatial","OCS","clusterStrong",49,8.64211765558255,NA
"2738","spatial","OCS","clusterStrong",50,9.63611550541824,NA
"2739","spatial","OCS","clusterStrong",51,10.5533081629551,NA
"2740","spatial","OCS","clusterStrong",52,8.97933234919368,NA
"2741","spatial","OCS","clusterStrong",53,8.82131763309695,NA
"2742","spatial","OCS","clusterStrong",54,9.86482149513902,NA
"2743","spatial","OCS","clusterStrong",55,11.0552174818483,NA
"2744","spatial","OCS","clusterStrong",56,8.56170623244473,NA
"2745","spatial","OCS","clusterStrong",57,8.70162841285131,NA
"2746","spatial","OCS","clusterStrong",58,7.71665328381423,NA
"2747","spatial","OCS","clusterStrong",59,7.26092747429225,NA
"2748","spatial","OCS","clusterStrong",60,9.24108903552403,NA
"2749","spatial","OCS","clusterStrong",61,9.73369350856412,NA
"2750","spatial","OCS","clusterStrong",62,8.47838989628557,NA
"2751","spatial","OCS","clusterStrong",63,10.659217353098,NA
"2752","spatial","OCS","clusterStrong",64,9.87477181889539,NA
"2753","spatial","OCS","clusterStrong",65,7.26900865313711,NA
"2754","spatial","OCS","clusterStrong",66,8.89848001713197,NA
"2755","spatial","OCS","clusterStrong",67,12.4270326775156,NA
"2756","spatial","OCS","clusterStrong",68,8.79533404217452,NA
"2757","spatial","OCS","clusterStrong",69,11.7104011348019,NA
"2758","spatial","OCS","clusterStrong",70,8.84819448258907,NA
"2759","spatial","OCS","clusterStrong",71,7.84140462383521,NA
"2760","spatial","OCS","clusterStrong",72,10.8180798254635,NA
"2761","spatial","OCS","clusterStrong",73,11.4837833484181,NA
"2762","spatial","OCS","clusterStrong",74,10.6059069484273,NA
"2763","spatial","OCS","clusterStrong",75,9.72346859963442,NA
"2764","spatial","OCS","clusterStrong",76,11.4346114542908,NA
"2765","spatial","OCS","clusterStrong",77,9.36011344120039,NA
"2766","spatial","OCS","clusterStrong",78,8.59578464881922,NA
"2767","spatial","OCS","clusterStrong",79,10.7919486384678,NA
"2768","spatial","OCS","clusterStrong",80,8.94622388708421,NA
"2769","spatial","OCS","clusterStrong",81,7.6378312482361,NA
"2770","spatial","OCS","clusterStrong",82,7.30928572013406,NA
"2771","spatial","OCS","clusterStrong",83,7.54083776678168,NA
"2772","spatial","OCS","clusterStrong",84,10.1252885881007,NA
"2773","spatial","OCS","clusterStrong",85,7.42407639065677,NA
"2774","spatial","OCS","clusterStrong",86,7.99533654606948,NA
"2775","spatial","OCS","clusterStrong",87,10.5412006202051,NA
"2776","spatial","OCS","clusterStrong",88,9.64741202900729,NA
"2777","spatial","OCS","clusterStrong",89,9.05627513920581,NA
"2778","spatial","OCS","clusterStrong",90,11.5376725427759,NA
"2779","spatial","OCS","clusterStrong",91,9.04232447470489,NA
"2780","spatial","OCS","clusterStrong",92,8.28478182452257,NA
"2781","spatial","OCS","clusterStrong",93,11.1148131201913,NA
"2782","spatial","OCS","clusterStrong",94,8.31637148025699,NA
"2783","spatial","OCS","clusterStrong",95,9.38911728993972,NA
"2784","spatial","OCS","clusterStrong",96,8.83155678767147,NA
"2785","spatial","OCS","clusterStrong",97,11.3076784037227,NA
"2786","spatial","OCS","clusterStrong",98,9.89641749761758,NA
"2787","spatial","OCS","clusterStrong",99,12.4743161271968,NA
"2788","spatial","OCS","clusterStrong",100,8.02351754499512,NA
"2789","spatial","OCS","regular",1,8.2771782043215,NA
"2790","spatial","OCS","regular",2,8.77808342963909,NA
"2791","spatial","OCS","regular",3,8.46281474276518,NA
"2792","spatial","OCS","regular",4,8.37287911619697,NA
"2793","spatial","OCS","regular",5,8.71103684920564,NA
"2794","spatial","OCS","regular",6,7.86142897541824,NA
"2795","spatial","OCS","regular",7,9.1419735385949,NA
"2796","spatial","OCS","regular",8,8.93515730140297,NA
"2797","spatial","OCS","regular",9,8.5303874134481,NA
"2798","spatial","OCS","regular",10,8.80106577091122,NA
"2799","spatial","OCS","regular",11,8.28031354414641,NA
"2800","spatial","OCS","regular",12,9.75554878719727,NA
"2801","spatial","OCS","regular",13,8.39600267838627,NA
"2802","spatial","OCS","regular",14,8.78969243524721,NA
"2803","spatial","OCS","regular",15,7.97227760263921,NA
"2804","spatial","OCS","regular",16,8.34897621583008,NA
"2805","spatial","OCS","regular",17,8.88559997618198,NA
"2806","spatial","OCS","regular",18,8.33732242630422,NA
"2807","spatial","OCS","regular",19,8.29460973044873,NA
"2808","spatial","OCS","regular",20,8.53530822603837,NA
"2809","spatial","OCS","regular",21,8.20556777082744,NA
"2810","spatial","OCS","regular",22,8.41833939774096,NA
"2811","spatial","OCS","regular",23,8.4721941030536,NA
"2812","spatial","OCS","regular",24,8.67285136377809,NA
"2813","spatial","OCS","regular",25,8.50271704276922,NA
"2814","spatial","OCS","regular",26,8.19353669714467,NA
"2815","spatial","OCS","regular",27,8.27916370880527,NA
"2816","spatial","OCS","regular",28,8.58297254780004,NA
"2817","spatial","OCS","regular",29,8.14569590781293,NA
"2818","spatial","OCS","regular",30,8.42250062868662,NA
"2819","spatial","OCS","regular",31,8.60991706267488,NA
"2820","spatial","OCS","regular",32,9.52118425441211,NA
"2821","spatial","OCS","regular",33,8.16481753884362,NA
"2822","spatial","OCS","regular",34,8.34152795207576,NA
"2823","spatial","OCS","regular",35,8.54176205109069,NA
"2824","spatial","OCS","regular",36,8.12127678696158,NA
"2825","spatial","OCS","regular",37,8.21824808102193,NA
"2826","spatial","OCS","regular",38,8.1787037644061,NA
"2827","spatial","OCS","regular",39,8.17761374439593,NA
"2828","spatial","OCS","regular",40,8.65094654601759,NA
"2829","spatial","OCS","regular",41,9.02873677468713,NA
"2830","spatial","OCS","regular",42,8.89108428601951,NA
"2831","spatial","OCS","regular",43,7.85077386613456,NA
"2832","spatial","OCS","regular",44,8.18732643791339,NA
"2833","spatial","OCS","regular",45,8.52810798414553,NA
"2834","spatial","OCS","regular",46,8.48424748141385,NA
"2835","spatial","OCS","regular",47,8.71346581663108,NA
"2836","spatial","OCS","regular",48,8.38344112504016,NA
"2837","spatial","OCS","regular",49,7.75016886001726,NA
"2838","spatial","OCS","regular",50,8.29619181420674,NA
"2839","spatial","OCS","regular",51,9.06663453600865,NA
"2840","spatial","OCS","regular",52,8.44766834664348,NA
"2841","spatial","OCS","regular",53,8.77468438437526,NA
"2842","spatial","OCS","regular",54,7.88587261775745,NA
"2843","spatial","OCS","regular",55,8.39626566748534,NA
"2844","spatial","OCS","regular",56,8.55231243462278,NA
"2845","spatial","OCS","regular",57,8.12738973699003,NA
"2846","spatial","OCS","regular",58,8.51272297319247,NA
"2847","spatial","OCS","regular",59,8.61598055208482,NA
"2848","spatial","OCS","regular",60,8.12322206023791,NA
"2849","spatial","OCS","regular",61,8.12105339188324,NA
"2850","spatial","OCS","regular",62,8.74766672033381,NA
"2851","spatial","OCS","regular",63,8.42904793583094,NA
"2852","spatial","OCS","regular",64,8.60461543690156,NA
"2853","spatial","OCS","regular",65,8.69736427249828,NA
"2854","spatial","OCS","regular",66,8.35596076254798,NA
"2855","spatial","OCS","regular",67,8.45525839875277,NA
"2856","spatial","OCS","regular",68,8.46697094662372,NA
"2857","spatial","OCS","regular",69,8.72960197631105,NA
"2858","spatial","OCS","regular",70,8.66256920167434,NA
"2859","spatial","OCS","regular",71,7.84864030161141,NA
"2860","spatial","OCS","regular",72,8.11115490892323,NA
"2861","spatial","OCS","regular",73,8.45620449235154,NA
"2862","spatial","OCS","regular",74,9.76971710210456,NA
"2863","spatial","OCS","regular",75,7.75357219581792,NA
"2864","spatial","OCS","regular",76,8.7533777042955,NA
"2865","spatial","OCS","regular",77,7.99626426434637,NA
"2866","spatial","OCS","regular",78,8.48034572359789,NA
"2867","spatial","OCS","regular",79,8.61698883879774,NA
"2868","spatial","OCS","regular",80,8.19489393992027,NA
"2869","spatial","OCS","regular",81,9.556270071225,NA
"2870","spatial","OCS","regular",82,8.79652925731914,NA
"2871","spatial","OCS","regular",83,8.26430450839217,NA
"2872","spatial","OCS","regular",84,8.04817952570458,NA
"2873","spatial","OCS","regular",85,8.73698702069153,NA
"2874","spatial","OCS","regular",86,8.47098821864484,NA
"2875","spatial","OCS","regular",87,8.2243875034525,NA
"2876","spatial","OCS","regular",88,8.22528147322842,NA
"2877","spatial","OCS","regular",89,8.36420788329958,NA
"2878","spatial","OCS","regular",90,8.53403505773887,NA
"2879","spatial","OCS","regular",91,7.65485879534197,NA
"2880","spatial","OCS","regular",92,8.80471891839335,NA
"2881","spatial","OCS","regular",93,7.72734904274896,NA
"2882","spatial","OCS","regular",94,8.58928079932641,NA
"2883","spatial","OCS","regular",95,8.98607076615651,NA
"2884","spatial","OCS","regular",96,8.41094454916987,NA
"2885","spatial","OCS","regular",97,8.60606684581021,NA
"2886","spatial","OCS","regular",98,9.34764455368723,NA
"2887","spatial","OCS","regular",99,7.79925849923718,NA
"2888","spatial","OCS","regular",100,8.22450184109074,NA
"2889","spatial","OCS","simpleRandom",1,8.20830378467926,NA
"2890","spatial","OCS","simpleRandom",2,8.64908749546849,NA
"2891","spatial","OCS","simpleRandom",3,8.02636346575141,NA
"2892","spatial","OCS","simpleRandom",4,8.46650459819277,NA
"2893","spatial","OCS","simpleRandom",5,8.70795860035704,NA
"2894","spatial","OCS","simpleRandom",6,7.63724941807878,NA
"2895","spatial","OCS","simpleRandom",7,8.3539663672232,NA
"2896","spatial","OCS","simpleRandom",8,8.68269254224502,NA
"2897","spatial","OCS","simpleRandom",9,7.80868292960173,NA
"2898","spatial","OCS","simpleRandom",10,8.50540733432538,NA
"2899","spatial","OCS","simpleRandom",11,8.85758885938735,NA
"2900","spatial","OCS","simpleRandom",12,8.10573727001361,NA
"2901","spatial","OCS","simpleRandom",13,8.47682261266714,NA
"2902","spatial","OCS","simpleRandom",14,8.60750152642647,NA
"2903","spatial","OCS","simpleRandom",15,8.64719890336974,NA
"2904","spatial","OCS","simpleRandom",16,8.23988515500176,NA
"2905","spatial","OCS","simpleRandom",17,8.81021759953304,NA
"2906","spatial","OCS","simpleRandom",18,9.14356288478894,NA
"2907","spatial","OCS","simpleRandom",19,8.25718283837231,NA
"2908","spatial","OCS","simpleRandom",20,7.68851030828541,NA
"2909","spatial","OCS","simpleRandom",21,8.77396109881047,NA
"2910","spatial","OCS","simpleRandom",22,8.3102301845042,NA
"2911","spatial","OCS","simpleRandom",23,8.16591165860924,NA
"2912","spatial","OCS","simpleRandom",24,9.02816327015658,NA
"2913","spatial","OCS","simpleRandom",25,8.17965643809286,NA
"2914","spatial","OCS","simpleRandom",26,8.81326503126437,NA
"2915","spatial","OCS","simpleRandom",27,8.55479839991781,NA
"2916","spatial","OCS","simpleRandom",28,9.44479138389467,NA
"2917","spatial","OCS","simpleRandom",29,8.54973403812934,NA
"2918","spatial","OCS","simpleRandom",30,8.93802060499005,NA
"2919","spatial","OCS","simpleRandom",31,9.19139774952115,NA
"2920","spatial","OCS","simpleRandom",32,8.22492183748428,NA
"2921","spatial","OCS","simpleRandom",33,7.97755152419162,NA
"2922","spatial","OCS","simpleRandom",34,8.06288492590439,NA
"2923","spatial","OCS","simpleRandom",35,7.93085626514517,NA
"2924","spatial","OCS","simpleRandom",36,8.5548623092409,NA
"2925","spatial","OCS","simpleRandom",37,7.80178365341495,NA
"2926","spatial","OCS","simpleRandom",38,8.57453361418554,NA
"2927","spatial","OCS","simpleRandom",39,7.98022467774848,NA
"2928","spatial","OCS","simpleRandom",40,8.35489243263844,NA
"2929","spatial","OCS","simpleRandom",41,8.92042680209667,NA
"2930","spatial","OCS","simpleRandom",42,8.38436610529188,NA
"2931","spatial","OCS","simpleRandom",43,8.97292164630777,NA
"2932","spatial","OCS","simpleRandom",44,8.62328403546876,NA
"2933","spatial","OCS","simpleRandom",45,8.98365539481518,NA
"2934","spatial","OCS","simpleRandom",46,8.49130964760413,NA
"2935","spatial","OCS","simpleRandom",47,8.41921878105811,NA
"2936","spatial","OCS","simpleRandom",48,8.22497912818123,NA
"2937","spatial","OCS","simpleRandom",49,7.8929286058774,NA
"2938","spatial","OCS","simpleRandom",50,8.42092758248909,NA
"2939","spatial","OCS","simpleRandom",51,9.07925838880442,NA
"2940","spatial","OCS","simpleRandom",52,8.66848298089518,NA
"2941","spatial","OCS","simpleRandom",53,8.79722341878431,NA
"2942","spatial","OCS","simpleRandom",54,8.30639458264871,NA
"2943","spatial","OCS","simpleRandom",55,8.8075826464019,NA
"2944","spatial","OCS","simpleRandom",56,8.45484094226975,NA
"2945","spatial","OCS","simpleRandom",57,8.48586360349597,NA
"2946","spatial","OCS","simpleRandom",58,8.53445388052506,NA
"2947","spatial","OCS","simpleRandom",59,8.50723000872274,NA
"2948","spatial","OCS","simpleRandom",60,8.18863845829128,NA
"2949","spatial","OCS","simpleRandom",61,8.14827308919054,NA
"2950","spatial","OCS","simpleRandom",62,8.73402325825329,NA
"2951","spatial","OCS","simpleRandom",63,8.90585127134494,NA
"2952","spatial","OCS","simpleRandom",64,8.4113101612652,NA
"2953","spatial","OCS","simpleRandom",65,8.64043820195784,NA
"2954","spatial","OCS","simpleRandom",66,8.10303644681036,NA
"2955","spatial","OCS","simpleRandom",67,8.17999132798311,NA
"2956","spatial","OCS","simpleRandom",68,9.02385898684838,NA
"2957","spatial","OCS","simpleRandom",69,8.42876789405123,NA
"2958","spatial","OCS","simpleRandom",70,8.10676707143657,NA
"2959","spatial","OCS","simpleRandom",71,8.19311104587031,NA
"2960","spatial","OCS","simpleRandom",72,9.11024221000843,NA
"2961","spatial","OCS","simpleRandom",73,9.05499265737615,NA
"2962","spatial","OCS","simpleRandom",74,8.32941352076581,NA
"2963","spatial","OCS","simpleRandom",75,8.16727950676814,NA
"2964","spatial","OCS","simpleRandom",76,8.61966297741101,NA
"2965","spatial","OCS","simpleRandom",77,8.30715557684009,NA
"2966","spatial","OCS","simpleRandom",78,8.4919431812492,NA
"2967","spatial","OCS","simpleRandom",79,9.65232317463706,NA
"2968","spatial","OCS","simpleRandom",80,8.97633620338446,NA
"2969","spatial","OCS","simpleRandom",81,8.49145510510415,NA
"2970","spatial","OCS","simpleRandom",82,8.24866723830254,NA
"2971","spatial","OCS","simpleRandom",83,8.16459742591101,NA
"2972","spatial","OCS","simpleRandom",84,8.17278926345626,NA
"2973","spatial","OCS","simpleRandom",85,7.98825211526567,NA
"2974","spatial","OCS","simpleRandom",86,8.38466530834756,NA
"2975","spatial","OCS","simpleRandom",87,8.4371819128489,NA
"2976","spatial","OCS","simpleRandom",88,8.50029242241693,NA
"2977","spatial","OCS","simpleRandom",89,9.36242557923121,NA
"2978","spatial","OCS","simpleRandom",90,8.98242372885494,NA
"2979","spatial","OCS","simpleRandom",91,9.34587822773204,NA
"2980","spatial","OCS","simpleRandom",92,8.39358818412289,NA
"2981","spatial","OCS","simpleRandom",93,8.34246941827907,NA
"2982","spatial","OCS","simpleRandom",94,8.18624528927796,NA
"2983","spatial","OCS","simpleRandom",95,8.89982728011293,NA
"2984","spatial","OCS","simpleRandom",96,7.97050217636052,NA
"2985","spatial","OCS","simpleRandom",97,9.23081121908624,NA
"2986","spatial","OCS","simpleRandom",98,8.59926196691472,NA
"2987","spatial","OCS","simpleRandom",99,8.57596635011989,NA
"2988","spatial","OCS","simpleRandom",100,8.94572117223908,NA
"2989","intensity","AGB","clusterGapped",1,28.9843411716085,0.828538855637829
"2990","intensity","AGB","clusterGapped",2,25.8416775633992,0.891683046713505
"2991","intensity","AGB","clusterGapped",3,25.3043928941481,0.86566105293168
"2992","intensity","AGB","clusterGapped",4,23.2029874947846,0.866626668154866
"2993","intensity","AGB","clusterGapped",5,25.3903600265016,0.845286337020599
"2994","intensity","AGB","clusterGapped",6,27.0914468905307,0.867963176001698
"2995","intensity","AGB","clusterGapped",7,22.0336398470731,0.874386838221338
"2996","intensity","AGB","clusterGapped",8,24.4681269931573,0.846881224943576
"2997","intensity","AGB","clusterGapped",9,24.2005701842666,0.86704434065021
"2998","intensity","AGB","clusterGapped",10,25.2970433308085,0.854829445434382
"2999","intensity","AGB","clusterGapped",11,24.371021075637,0.88768840145932
"3000","intensity","AGB","clusterGapped",12,24.2579241371797,0.857894607776074
"3001","intensity","AGB","clusterGapped",13,23.2926628783965,0.875182995751545
"3002","intensity","AGB","clusterGapped",14,27.7548909394366,0.856192418936139
"3003","intensity","AGB","clusterGapped",15,27.3529137265773,0.85538690433668
"3004","intensity","AGB","clusterGapped",16,25.7904358953521,0.823414322123782
"3005","intensity","AGB","clusterGapped",17,25.6015092051355,0.872523997445074
"3006","intensity","AGB","clusterGapped",18,25.7777415762255,0.867201507697133
"3007","intensity","AGB","clusterGapped",19,27.8907317038717,0.87282560306341
"3008","intensity","AGB","clusterGapped",20,27.2975620984652,0.860056697143075
"3009","intensity","AGB","clusterGapped",21,27.583321135474,0.861615931264838
"3010","intensity","AGB","clusterGapped",22,24.1475274691613,0.880924481982171
"3011","intensity","AGB","clusterGapped",23,26.7434932052161,0.834290022959881
"3012","intensity","AGB","clusterGapped",24,30.9722561450125,0.866110408062351
"3013","intensity","AGB","clusterGapped",25,29.0118879834182,0.842131585277898
"3014","intensity","AGB","clusterGapped",26,25.9475464447034,0.865460634826214
"3015","intensity","AGB","clusterGapped",27,25.692657905616,0.796314901488385
"3016","intensity","AGB","clusterGapped",28,30.7664248691877,0.763636986387638
"3017","intensity","AGB","clusterGapped",29,24.2270069342258,0.839215000877626
"3018","intensity","AGB","clusterGapped",30,27.146273425134,0.871733293763949
"3019","intensity","AGB","clusterGapped",31,25.0825086966053,0.878810339383105
"3020","intensity","AGB","clusterGapped",32,28.6606054710385,0.846424053564058
"3021","intensity","AGB","clusterGapped",33,25.7498880882676,0.856530088972663
"3022","intensity","AGB","clusterGapped",34,25.4039237501986,0.868302197504052
"3023","intensity","AGB","clusterGapped",35,23.7231188050258,0.872774505364174
"3024","intensity","AGB","clusterGapped",36,26.5474166278951,0.855569589039145
"3025","intensity","AGB","clusterGapped",37,25.5205532886747,0.863735013975696
"3026","intensity","AGB","clusterGapped",38,25.3524658513814,0.851242723352962
"3027","intensity","AGB","clusterGapped",39,28.369650136776,0.824049299321613
"3028","intensity","AGB","clusterGapped",40,24.2388566440739,0.825784928624863
"3029","intensity","AGB","clusterGapped",41,24.8288762193972,0.892068482820484
"3030","intensity","AGB","clusterGapped",42,27.2522368214152,0.875585105072812
"3031","intensity","AGB","clusterGapped",43,23.9478133448081,0.823610932958737
"3032","intensity","AGB","clusterGapped",44,24.3569058218086,0.848433007300242
"3033","intensity","AGB","clusterGapped",45,26.0187041232468,0.882663807453874
"3034","intensity","AGB","clusterGapped",46,23.365769783944,0.854203823850193
"3035","intensity","AGB","clusterGapped",47,27.1747064330498,0.881547613035924
"3036","intensity","AGB","clusterGapped",48,26.4860010530153,0.862651939682916
"3037","intensity","AGB","clusterGapped",49,26.1361540332957,0.903815497683868
"3038","intensity","AGB","clusterGapped",50,29.4058247688782,0.851466098386466
"3039","intensity","AGB","clusterGapped",51,27.5361667984384,0.891342806449145
"3040","intensity","AGB","clusterGapped",52,29.1226278684031,0.840913712645927
"3041","intensity","AGB","clusterGapped",53,26.5884968054101,0.883635506631929
